,l2,mean_test_accuracy,mean_test_auc,mean_test_fn,mean_test_fp,mean_test_loss,mean_test_tn,mean_test_tp,mean_train_accuracy,mean_train_auc,mean_train_fn,mean_train_fp,mean_train_loss,mean_train_tn,mean_train_tp,n_hidden_layers,rate,units_0,units_1,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_lambda,param_reg_alpha,param_n_estimators,param_learning_rate,params,split0_test_tp,split1_test_tp,split2_test_tp,split3_test_tp,split4_test_tp,std_test_tp,rank_test_tp,split0_train_tp,split1_train_tp,split2_train_tp,split3_train_tp,split4_train_tp,std_train_tp,split0_test_tn,split1_test_tn,split2_test_tn,split3_test_tn,split4_test_tn,std_test_tn,rank_test_tn,split0_train_tn,split1_train_tn,split2_train_tn,split3_train_tn,split4_train_tn,std_train_tn,split0_test_fp,split1_test_fp,split2_test_fp,split3_test_fp,split4_test_fp,std_test_fp,rank_test_fp,split0_train_fp,split1_train_fp,split2_train_fp,split3_train_fp,split4_train_fp,std_train_fp,split0_test_fn,split1_test_fn,split2_test_fn,split3_test_fn,split4_test_fn,std_test_fn,rank_test_fn,split0_train_fn,split1_train_fn,split2_train_fn,split3_train_fn,split4_train_fn,std_train_fn,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,std_test_auc,rank_test_auc,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,std_train_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,std_train_accuracy
0,0.0,0.6864686608314514,0.7383888363838196,42.0,53.0,1.8250458240509033,98.0,110.0,1.0,1.0,0.0,0.0,0.00716897239908576,707.0,707.0,2.0,0.0,56.0,95.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,0.7128713130950928,0.7476472854614258,40.0,47.0,1.557517409324646,104.0,112.0,1.0,1.0,0.0,0.0,0.009887476451694965,707.0,707.0,2.0,0.0,73.0,68.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,0.6864686608314514,0.7479958534240723,41.0,54.0,1.734468698501587,97.0,111.0,1.0,1.0,0.0,0.0,0.007281084079295397,707.0,707.0,2.0,0.0,52.0,83.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,0.7095709443092346,0.7457956075668335,39.0,49.0,1.7637685537338257,102.0,113.0,1.0,1.0,0.0,0.0,0.005534034688025713,707.0,707.0,2.0,0.0,82.0,95.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,0.6963696479797363,0.7481483817100525,37.0,55.0,1.665055274963379,96.0,115.0,1.0,1.0,0.0,0.0,0.0066626123152673244,707.0,707.0,2.0,0.0,93.0,89.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,0.6864686608314514,0.7417653799057007,40.0,55.0,1.8080470561981201,96.0,112.0,1.0,1.0,0.0,0.0,0.007745867129415274,707.0,707.0,2.0,0.0,55.0,98.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0,0.7095709443092346,0.7450549006462097,47.0,41.0,1.0080608129501343,110.0,105.0,0.9773691892623901,0.9975053071975708,27.0,5.0,0.09394456446170807,702.0,680.0,2.0,0.0,88.0,94.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,0.6864686608314514,0.7501089572906494,42.0,53.0,1.5480740070343018,98.0,110.0,0.99929279088974,1.0,1.0,0.0,0.012689540162682533,707.0,706.0,2.0,0.0,74.0,72.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,0.7062706351280212,0.758343517780304,38.0,51.0,0.9832881689071655,100.0,114.0,0.9809052348136902,0.996828019618988,21.0,6.0,0.09116248786449432,701.0,686.0,2.0,0.0,86.0,94.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,0.6996699571609497,0.7588663697242737,39.0,52.0,1.0415222644805908,99.0,113.0,0.9794908165931702,0.9972651600837708,18.0,11.0,0.08521180599927902,696.0,689.0,2.0,0.0,80.0,98.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,0.6996699571609497,0.7340972423553467,41.0,50.0,1.8639556169509888,101.0,111.0,0.99929279088974,0.9999979734420776,1.0,0.0,0.009981745854020119,707.0,706.0,2.0,0.0,59.0,98.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,0.6864686608314514,0.728520393371582,41.0,54.0,1.2711650133132935,97.0,111.0,0.9794908165931702,0.9980774521827698,20.0,9.0,0.0722232237458229,698.0,687.0,2.0,0.0,81.0,100.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.6798679828643799,0.7478868961334229,38.0,59.0,1.0255709886550903,92.0,114.0,0.9724186658859253,0.9955056309700012,15.0,24.0,0.10769272595643997,683.0,692.0,2.0,0.0,56.0,93.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.6930692791938782,0.7552282810211182,37.0,56.0,1.0042941570281982,95.0,115.0,0.9667609333992004,0.993000864982605,17.0,30.0,0.11749695986509323,677.0,690.0,2.0,0.0,80.0,58.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.7194719314575195,0.7469501495361328,40.0,45.0,1.403918743133545,106.0,112.0,0.99858558177948,0.9999899864196777,2.0,0.0,0.01894918642938137,707.0,705.0,2.0,0.0,51.0,68.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.6963696479797363,0.7566225528717041,44.0,48.0,0.9009843468666077,103.0,108.0,0.9540311098098755,0.992770791053772,53.0,12.0,0.13372887670993805,695.0,654.0,2.0,0.0,85.0,64.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.6798679828643799,0.743769645690918,45.0,52.0,1.0021617412567139,99.0,107.0,0.9603960514068604,0.9931859374046326,43.0,13.0,0.12148118019104004,694.0,664.0,2.0,0.0,97.0,52.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,0.6996699571609497,0.7448588013648987,45.0,46.0,0.9061086177825928,105.0,107.0,0.9575672149658203,0.9947623610496521,50.0,10.0,0.12598076462745667,697.0,657.0,2.0,0.0,77.0,84.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,0.7029703259468079,0.7497603893280029,40.0,50.0,1.4202948808670044,101.0,112.0,0.99858558177948,0.9999779462814331,2.0,0.0,0.024698084220290184,707.0,705.0,2.0,0.0,62.0,58.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.6765676736831665,0.7585395574569702,33.0,65.0,1.0392097234725952,86.0,119.0,0.9526166915893555,0.9887226223945618,19.0,48.0,0.1486530750989914,659.0,688.0,2.0,0.0,63.0,79.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.6930692791938782,0.7617418766021729,34.0,59.0,0.9070867896080017,92.0,118.0,0.9413012862205505,0.9878943562507629,29.0,54.0,0.1587480753660202,653.0,678.0,2.0,0.0,92.0,88.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,0.6963696479797363,0.7494553923606873,35.0,57.0,1.4863122701644897,94.0,117.0,1.0,1.0,0.0,0.0,0.01540957111865282,707.0,707.0,2.0,0.0,99.0,59.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,0.7029703259468079,0.7729392051696777,33.0,57.0,0.7911738157272339,94.0,119.0,0.9222065210342407,0.9813953638076782,40.0,70.0,0.1941080093383789,637.0,667.0,2.0,0.0,69.0,93.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,0.7029703259468079,0.7672534584999084,35.0,55.0,0.8981000781059265,96.0,117.0,0.9639320969581604,0.9932509660720825,20.0,31.0,0.12766055762767792,676.0,687.0,2.0,0.0,61.0,66.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,0.6963696479797363,0.7322672605514526,48.0,44.0,0.9506659507751465,107.0,104.0,0.9222065210342407,0.978040337562561,64.0,46.0,0.1944017857313156,661.0,643.0,2.0,0.0,85.0,88.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,0.6864686608314514,0.7417000532150269,46.0,49.0,0.9209171533584595,102.0,106.0,0.9603960514068604,0.9920945763587952,41.0,15.0,0.13809087872505188,692.0,666.0,2.0,0.0,70.0,54.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.0,0.6798679828643799,0.7255141139030457,51.0,46.0,0.9624189734458923,105.0,101.0,0.9575672149658203,0.9934180378913879,54.0,6.0,0.1342964619398117,701.0,653.0,2.0,0.0,91.0,85.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.0,0.669966995716095,0.7430071830749512,38.0,62.0,1.0413846969604492,89.0,114.0,0.9653465151786804,0.9950804710388184,17.0,32.0,0.11630424857139587,675.0,690.0,2.0,0.0,51.0,52.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.0,0.6930692791938782,0.7699547410011292,43.0,50.0,0.7346267104148865,101.0,109.0,0.9391796588897705,0.9854776859283447,60.0,26.0,0.18121428787708282,681.0,647.0,2.0,0.0,54.0,88.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.0,0.6765676736831665,0.7485840320587158,36.0,62.0,1.3566447496414185,89.0,116.0,0.9957567453384399,0.9996949434280396,4.0,2.0,0.037202104926109314,705.0,703.0,2.0,0.0,82.0,51.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.0,0.7029703259468079,0.7486057281494141,42.0,48.0,1.382058024406433,103.0,110.0,0.9929278492927551,0.9998929500579834,7.0,3.0,0.03441676124930382,704.0,700.0,2.0,0.0,52.0,89.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.0,0.7161716222763062,0.7366460561752319,36.0,50.0,1.4004420042037964,101.0,116.0,0.9922206401824951,0.9997989535331726,6.0,5.0,0.03330645710229874,702.0,701.0,2.0,0.0,81.0,80.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.0,0.6831682920455933,0.7455995082855225,35.0,61.0,1.3980730772018433,90.0,117.0,0.9830268621444702,0.9988236427307129,4.0,20.0,0.06681995093822479,687.0,703.0,2.0,0.0,68.0,85.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0,0.7062706351280212,0.7577552795410156,41.0,48.0,1.1541918516159058,103.0,111.0,0.9915134310722351,0.9992437362670898,8.0,4.0,0.052352480590343475,703.0,699.0,2.0,0.0,81.0,55.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.0,0.6864686608314514,0.769344687461853,38.0,57.0,0.7558380365371704,94.0,114.0,0.9370579719543457,0.9836000204086304,34.0,55.0,0.19409263134002686,652.0,673.0,2.0,0.0,99.0,62.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.0,0.7161716222763062,0.760238766670227,40.0,46.0,1.2197667360305786,105.0,112.0,0.9915134310722351,0.9995258450508118,12.0,0.0,0.044832974672317505,707.0,695.0,2.0,0.0,77.0,61.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0,0.7161716222763062,0.7650096416473389,37.0,49.0,0.7276191115379333,102.0,115.0,0.9123055338859558,0.9716243743896484,63.0,61.0,0.23057672381401062,646.0,644.0,2.0,0.0,73.0,57.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.0,0.6897689700126648,0.7539865970611572,34.0,60.0,0.8516702651977539,91.0,118.0,0.9052333831787109,0.971129298210144,42.0,92.0,0.23034590482711792,615.0,665.0,2.0,0.0,62.0,71.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0,0.7128713130950928,0.7628093361854553,41.0,46.0,0.7011404633522034,105.0,111.0,0.9257425665855408,0.9780893325805664,64.0,41.0,0.21167147159576416,666.0,643.0,2.0,0.0,59.0,78.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.0,0.7161716222763062,0.7697150707244873,40.0,46.0,0.6807723641395569,105.0,112.0,0.909476637840271,0.9701619744300842,73.0,55.0,0.2401771992444992,652.0,634.0,2.0,0.0,94.0,87.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.0,0.7260726094245911,0.7702814340591431,45.0,38.0,0.7147154808044434,113.0,107.0,0.9144271612167358,0.9759567379951477,87.0,34.0,0.21826888620853424,673.0,620.0,2.0,0.0,64.0,99.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.0,0.6963696479797363,0.7494335770606995,43.0,49.0,1.1142120361328125,102.0,109.0,0.985855758190155,0.9989196062088013,15.0,5.0,0.06392987072467804,702.0,692.0,2.0,0.0,70.0,70.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.0,0.7194719314575195,0.7581692337989807,47.0,38.0,0.7477318048477173,113.0,105.0,0.9306930899620056,0.9830579161643982,78.0,20.0,0.19667968153953552,687.0,629.0,2.0,0.0,76.0,72.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.0,0.7029703259468079,0.736667811870575,44.0,46.0,1.2573412656784058,105.0,108.0,0.9625176787376404,0.9984915256500244,50.0,3.0,0.08988483995199203,704.0,657.0,2.0,0.0,96.0,98.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.0,0.6864686608314514,0.7316138744354248,40.0,55.0,1.2275900840759277,96.0,112.0,0.9717114567756653,0.9946913719177246,19.0,21.0,0.09628134220838547,686.0,688.0,2.0,0.0,91.0,68.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.0,0.7029703259468079,0.7584959864616394,53.0,37.0,0.6296184659004211,114.0,99.0,0.9002828598022461,0.9574711322784424,103.0,38.0,0.28741300106048584,669.0,604.0,2.0,0.0,60.0,60.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.0,0.7425742745399475,0.7731570601463318,45.0,33.0,0.6002721190452576,118.0,107.0,0.8804808855056763,0.9483053088188171,115.0,54.0,0.313277930021286,653.0,592.0,2.0,0.0,98.0,64.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.0,0.7029703259468079,0.7463401556015015,45.0,45.0,1.0117722749710083,106.0,107.0,0.9504950642585754,0.9879743456840515,64.0,6.0,0.14325588941574097,701.0,643.0,2.0,0.0,83.0,87.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.0,0.7293729186058044,0.783896803855896,47.0,35.0,0.5648998618125916,116.0,105.0,0.8111739754676819,0.8937018513679504,160.0,107.0,0.43212592601776123,600.0,547.0,2.0,0.0,60.0,55.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.0,0.6897689700126648,0.7379095554351807,55.0,39.0,0.9313607215881348,112.0,97.0,0.9137199521064758,0.9848383665084839,100.0,22.0,0.18670527637004852,685.0,607.0,2.0,0.0,80.0,62.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,0.693069306930693,0.7326218017841388,59.8,64.2,,137.8,142.2,0.7186881188118812,0.7610989425056367,219.0,235.6,,572.4,589.0,,,,,XGBoost,1.2674877166748046,0.1375726477901511,0.07282724380493164,0.015992018249096053,10000,100,7,0.5800000000000001,"{'reg_lambda': 10000, 'reg_alpha': 100, 'n_estimators': 7, 'learning_rate': 0.5800000000000001}",149.0,137.0,140.0,151.0,134.0,6.675327707311454,26.0,620.0,573.0,554.0,628.0,570.0,29.407482041140483,123.0,146.0,151.0,130.0,139.0,10.225458424931373,27.0,549.0,583.0,596.0,543.0,591.0,22.03270296627266,79.0,56.0,51.0,72.0,63.0,10.225458424931373,23.0,259.0,225.0,212.0,265.0,217.0,22.03270296627266,53.0,65.0,62.0,51.0,68.0,6.675327707311455,23.0,188.0,235.0,254.0,180.0,238.0,29.407482041140483,0.7215959219684345,0.7320360748946182,0.7629644152534065,0.7335187726693462,0.7129938241348888,0.016903546120345395,30.0,0.7698218924615233,0.7507796417017939,0.7620752561023428,0.7654289407901187,0.7573889814724046,0.006573335671695518,0.6732673267326733,0.7004950495049505,0.7202970297029703,0.6955445544554455,0.6757425742574258,0.017291335838191035,29.0,0.7233910891089109,0.7153465346534653,0.7116336633663366,0.7246287128712872,0.718440594059406,0.004866238428548914
1,,0.7039603960396039,0.7584599549063816,52.2,67.4,,134.6,149.8,0.7329207920792079,0.7998894103519263,182.4,249.2,,558.8,625.6,,,,,XGBoost,4.843967914581299,0.06537822722695473,0.08359918594360352,0.0051895687000474405,10000,10,36,0.7600000000000002,"{'reg_lambda': 10000, 'reg_alpha': 10, 'n_estimators': 36, 'learning_rate': 0.7600000000000002}",149.0,150.0,156.0,152.0,142.0,4.578209256903839,15.0,648.0,631.0,624.0,624.0,601.0,15.107613974417005,131.0,136.0,136.0,137.0,133.0,2.2449944320643644,46.0,547.0,559.0,556.0,563.0,569.0,7.332121111929345,71.0,66.0,66.0,65.0,69.0,2.2449944320643644,3.0,261.0,249.0,252.0,245.0,239.0,7.332121111929343,53.0,52.0,46.0,50.0,60.0,4.578209256903839,34.0,160.0,177.0,184.0,184.0,207.0,15.107613974417005,0.7363616312126262,0.7739804921086169,0.7879374571120478,0.7521443976080776,0.7418757964905401,0.019560504573016,15.0,0.8098263956965004,0.7960984217233604,0.7949978862366435,0.8040817076757181,0.7944426404274091,0.0060709956374928545,0.693069306930693,0.7079207920792079,0.7227722772277227,0.7153465346534653,0.6806930693069307,0.01522629356359374,16.0,0.739480198019802,0.7363861386138614,0.7301980198019802,0.7345297029702971,0.724009900990099,0.005374765037279345
2,,0.7054455445544554,0.758641309675522,52.0,67.0,,135.0,150.0,0.7326732673267327,0.8008150242623271,182.2,249.8,,558.2,625.8,,,,,XGBoost,6.504480600357056,0.10606624259694887,0.08211121559143067,0.0071941559331181164,10000,10,49,0.6000000000000001,"{'reg_lambda': 10000, 'reg_alpha': 10, 'n_estimators': 49, 'learning_rate': 0.6000000000000001}",149.0,150.0,156.0,152.0,143.0,4.242640687119285,11.0,645.0,632.0,624.0,624.0,604.0,13.332666649999167,131.0,137.0,136.0,138.0,133.0,2.6076809620810595,42.0,546.0,558.0,556.0,564.0,567.0,7.277362159464101,71.0,65.0,66.0,64.0,69.0,2.6076809620810595,8.0,262.0,250.0,252.0,244.0,241.0,7.277362159464101,53.0,52.0,46.0,50.0,59.0,4.242640687119285,37.0,163.0,176.0,184.0,184.0,204.0,13.332666649999169,0.7376237623762376,0.7736006273894717,0.7874350553867268,0.7545093618272718,0.7400377413979021,0.019275705012822702,11.0,0.8112960739143221,0.7983132781099893,0.7954198730516615,0.8043443963827076,0.7947014998529556,0.006245805640145537,0.693069306930693,0.7103960396039604,0.7227722772277227,0.7178217821782178,0.6831683168316832,0.015015594938715921,11.0,0.7370049504950495,0.7363861386138614,0.7301980198019802,0.7351485148514851,0.7246287128712872,0.004680116435937876
3,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,0.426927375793457,0.025541451532850267,0.07873315811157226,0.009188792250889309,10000,1000,9,0.56,"{'reg_lambda': 10000, 'reg_alpha': 1000, 'n_estimators': 9, 'learning_rate': 0.56}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
4,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,1.6916478157043457,0.08416773068597,0.07888679504394532,0.008745742329271423,1000,1000,49,0.6100000000000001,"{'reg_lambda': 1000, 'reg_alpha': 1000, 'n_estimators': 49, 'learning_rate': 0.6100000000000001}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
