,l2,mean_test_accuracy,mean_test_auc,mean_test_fn,mean_test_fp,mean_test_loss,mean_test_tn,mean_test_tp,mean_train_accuracy,mean_train_auc,mean_train_fn,mean_train_fp,mean_train_loss,mean_train_tn,mean_train_tp,n_hidden_layers,rate,units_0,units_1,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_lambda,param_reg_alpha,param_n_estimators,param_learning_rate,params,split0_test_tp,split1_test_tp,split2_test_tp,split3_test_tp,split4_test_tp,std_test_tp,rank_test_tp,split0_train_tp,split1_train_tp,split2_train_tp,split3_train_tp,split4_train_tp,std_train_tp,split0_test_tn,split1_test_tn,split2_test_tn,split3_test_tn,split4_test_tn,std_test_tn,rank_test_tn,split0_train_tn,split1_train_tn,split2_train_tn,split3_train_tn,split4_train_tn,std_train_tn,split0_test_fp,split1_test_fp,split2_test_fp,split3_test_fp,split4_test_fp,std_test_fp,rank_test_fp,split0_train_fp,split1_train_fp,split2_train_fp,split3_train_fp,split4_train_fp,std_train_fp,split0_test_fn,split1_test_fn,split2_test_fn,split3_test_fn,split4_test_fn,std_test_fn,rank_test_fn,split0_train_fn,split1_train_fn,split2_train_fn,split3_train_fn,split4_train_fn,std_train_fn,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,std_test_auc,rank_test_auc,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,std_train_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,std_train_accuracy
28,0.05302364400731673,0.7161716222763062,0.7973379492759705,47.0,39.0,0.6142725944519043,112.0,105.0,0.7135785222053528,0.802240252494812,225.0,180.0,0.6165013909339905,527.0,482.0,2.0,0.0,63.0,71.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.055316201039110266,0.7194719314575195,0.8025661706924438,36.0,49.0,0.6231118440628052,102.0,116.0,0.7199434041976929,0.801177978515625,176.0,220.0,0.6266905665397644,487.0,531.0,2.0,0.0,59.0,99.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.0507554304684244,0.7062706351280212,0.8066181540489197,51.0,38.0,0.7742968201637268,113.0,101.0,0.7213578224182129,0.8035056591033936,249.0,145.0,0.7827163934707642,562.0,458.0,2.0,0.0,21.0,44.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.03626307766296465,0.7194719314575195,0.8028494119644165,36.0,49.0,0.6269914507865906,102.0,116.0,0.710749626159668,0.7985742092132568,199.0,210.0,0.6311749815940857,497.0,508.0,2.0,0.0,85.0,43.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.056703765138449255,0.7194719314575195,0.8053328990936279,58.0,27.0,0.6728839874267578,124.0,94.0,0.6888260245323181,0.7862844467163086,301.0,139.0,0.6845243573188782,568.0,406.0,2.0,0.0,66.0,77.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.05108150581614994,0.7062706351280212,0.8008452653884888,57.0,32.0,0.6237179636955261,119.0,95.0,0.709335207939148,0.7948150634765625,290.0,121.0,0.6353029608726501,586.0,417.0,2.0,0.0,66.0,30.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.07146164167538296,0.7095709443092346,0.8002570867538452,55.0,33.0,0.9450974464416504,118.0,97.0,0.6810466647148132,0.779131293296814,284.0,167.0,0.9580617547035217,540.0,423.0,2.0,0.0,70.0,91.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.09060249619996391,0.7128713130950928,0.8016295433044434,55.0,32.0,0.61753910779953,119.0,97.0,0.7029703259468079,0.7937097549438477,289.0,131.0,0.6319939494132996,576.0,418.0,2.0,0.0,98.0,90.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.06466228291505373,0.7293729186058044,0.7956169843673706,46.0,36.0,0.6496728658676147,115.0,106.0,0.6930692791938782,0.7859193086624146,237.0,197.0,0.657431423664093,510.0,470.0,2.0,0.0,64.0,56.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.06903493958913005,0.7293729186058044,0.8068360090255737,34.0,48.0,1.9072932004928589,103.0,118.0,0.7128713130950928,0.7980189919471741,167.0,239.0,1.9144182205200195,468.0,540.0,2.0,0.0,23.0,26.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.09132542655887231,0.7029703259468079,0.7925018072128296,57.0,33.0,1.340761661529541,118.0,95.0,0.6845827698707581,0.7783230543136597,292.0,154.0,1.3539402484893799,553.0,415.0,2.0,0.0,39.0,57.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.07124424101842707,0.7194719314575195,0.7973161339759827,61.0,24.0,0.6613821387290955,127.0,91.0,0.693776547908783,0.7876208424568176,292.0,141.0,0.6724764108657837,566.0,415.0,2.0,0.0,22.0,27.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.09508314145230258,0.7260726094245911,0.7952684164047241,33.0,50.0,4.423027992248535,101.0,119.0,0.696605384349823,0.79110187292099,197.0,232.0,4.4286603927612305,475.0,510.0,2.0,0.0,38.0,71.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.09518194197470943,0.7227723002433777,0.7942662835121155,40.0,44.0,2.076162815093994,107.0,112.0,0.6909476518630981,0.7835806012153625,209.0,228.0,2.0850131511688232,479.0,498.0,2.0,0.0,53.0,85.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.09351397396992513,0.7194719314575195,0.8053982257843018,41.0,44.0,1.6178609132766724,107.0,111.0,0.7015558481216431,0.7855472564697266,208.0,214.0,1.6296926736831665,493.0,499.0,2.0,0.0,55.0,92.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.09093728386016435,0.6897689700126648,0.7952901721000671,70.0,24.0,1.0380492210388184,127.0,82.0,0.6753889918327332,0.7726953029632568,352.0,107.0,1.051838994026184,600.0,355.0,2.0,0.0,59.0,72.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.09283597518147625,0.7128713130950928,0.8009324073791504,45.0,42.0,0.6561154723167419,109.0,107.0,0.695190966129303,0.7821832895278931,250.0,181.0,0.6695161461830139,526.0,457.0,2.0,0.0,43.0,74.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.06591058093282537,0.7227723002433777,0.7866199016571045,59.0,25.0,1.5644848346710205,126.0,93.0,0.696605384349823,0.7835606336593628,292.0,137.0,1.5690158605575562,570.0,415.0,2.0,0.0,72.0,26.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.08379810032236068,0.7161716222763062,0.8068142533302307,40.0,46.0,1.6197861433029175,105.0,112.0,0.7036775350570679,0.7849440574645996,191.0,228.0,1.6318647861480713,479.0,516.0,2.0,0.0,61.0,51.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.07895731075121067,0.7128713130950928,0.7948980331420898,43.0,44.0,1.4616929292678833,107.0,109.0,0.697312593460083,0.7727683782577515,227.0,201.0,1.472231388092041,506.0,480.0,2.0,0.0,79.0,20.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.09691616388516279,0.7095709443092346,0.7839403748512268,58.0,30.0,1.4211393594741821,121.0,94.0,0.6789250373840332,0.7629684209823608,281.0,173.0,1.4297326803207397,534.0,426.0,2.0,0.0,97.0,62.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.09316635822412467,0.6996699571609497,0.7450331449508667,59.0,32.0,2.72031307220459,119.0,93.0,0.6782178282737732,0.7264663577079773,318.0,137.0,2.728782892227173,570.0,389.0,2.0,0.0,99.0,31.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,0.7118811881188118,0.7661454759337321,50.2,66.2,,135.8,151.8,0.7331683168316832,0.815669879178512,180.8,250.4,,557.6,627.2,,,,,XGBoost,1.5951128482818604,0.23770764974003902,0.06672959327697754,0.008642797423690935,1000,10,9,0.7400000000000002,"{'reg_lambda': 1000, 'reg_alpha': 10, 'n_estimators': 9, 'learning_rate': 0.7400000000000002}",151.0,152.0,157.0,153.0,146.0,3.54400902933387,9.0,644.0,625.0,626.0,619.0,622.0,8.749857141690944,133.0,140.0,138.0,138.0,130.0,3.7094473981982814,18.0,550.0,565.0,555.0,557.0,561.0,5.122499389946279,69.0,62.0,64.0,64.0,72.0,3.7094473981982814,31.0,258.0,243.0,253.0,251.0,247.0,5.122499389946279,51.0,50.0,45.0,49.0,56.0,3.54400902933387,41.0,164.0,183.0,182.0,189.0,186.0,8.749857141690946,0.7387511028330556,0.7761861582197824,0.8007303205568082,0.7603788844230956,0.754680913635918,0.021033631271284523,19.0,0.8166723850602882,0.8059243579060877,0.8139696782178217,0.8210132585040681,0.8207697162042937,0.005539511287601403,0.7029702970297029,0.7227722772277227,0.7301980198019802,0.7202970297029703,0.6831683168316832,0.016904327800954307,3.0,0.7388613861386139,0.7363861386138614,0.7308168316831684,0.7277227722772277,0.7320544554455446,0.003979686928419183
1,,0.7103960396039604,0.7435153416331733,49.6,67.4,,134.6,152.4,0.7485148514851486,0.7777846534653465,168.2,238.2,,569.8,639.8,,,,,XGBoost,0.4931016445159912,0.012810803757138632,0.07867207527160644,0.00663800929339029,1000,1,3,0.6000000000000001,"{'reg_lambda': 1000, 'reg_alpha': 1, 'n_estimators': 3, 'learning_rate': 0.6000000000000001}",149.0,152.0,156.0,158.0,147.0,4.127953488110059,7.0,646.0,649.0,635.0,639.0,630.0,6.968500556073739,136.0,135.0,139.0,132.0,131.0,2.8705400188814645,38.0,565.0,573.0,576.0,563.0,572.0,4.955804677345547,66.0,67.0,63.0,70.0,71.0,2.8705400188814645,12.0,243.0,235.0,232.0,245.0,236.0,4.955804677345546,53.0,50.0,46.0,44.0,55.0,4.127953488110059,44.0,162.0,159.0,173.0,169.0,178.0,6.968500556073738,0.7401602784040779,0.7432114498578571,0.7667875698460935,0.7428193314380942,0.7245980786197432,0.013500316111762096,45.0,0.7824401406724831,0.7713122487991374,0.770552519360847,0.7808846865503383,0.783733671943927,0.005672219547778068,0.7054455445544554,0.7103960396039604,0.7301980198019802,0.7178217821782178,0.6881188118811881,0.01391432606193585,6.0,0.7493811881188119,0.7561881188118812,0.7493811881188119,0.7438118811881188,0.7438118811881188,0.004574187775390189
2,,0.7044554455445545,0.7514361337123812,51.4,68.0,,134.0,150.6,0.7292079207920791,0.7916846387609058,185.4,252.2,,555.8,622.6,,,,,XGBoost,0.6562436103820801,0.02074764029634665,0.06910820007324218,0.011602747207280188,10,100,9,0.5900000000000001,"{'reg_lambda': 10, 'reg_alpha': 100, 'n_estimators': 9, 'learning_rate': 0.5900000000000001}",155.0,149.0,155.0,151.0,143.0,4.454211490264017,15.0,660.0,616.0,614.0,618.0,605.0,19.220822042774344,125.0,136.0,140.0,136.0,133.0,5.019960159204453,43.0,528.0,558.0,562.0,567.0,564.0,14.20422472365176,77.0,66.0,62.0,66.0,69.0,5.019960159204453,8.0,280.0,250.0,246.0,241.0,244.0,14.20422472365176,47.0,53.0,47.0,51.0,59.0,4.454211490264018,36.0,148.0,192.0,194.0,190.0,203.0,19.22082204277434,0.7291687089501029,0.7624129987256151,0.7833790804823056,0.7397313988824625,0.7424884815214194,0.01925483272624223,36.0,0.8079852771787079,0.7799250686207235,0.7858550938633466,0.7893512278208019,0.7953065263209489,0.009555571908948655,0.693069306930693,0.7054455445544554,0.7301980198019802,0.7103960396039604,0.6831683168316832,0.016010853097818033,21.0,0.7351485148514851,0.7264851485148515,0.7277227722772277,0.7332920792079208,0.7233910891089109,0.0043686541076046505
