,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_learning_rate,params,split0_test_tp,split1_test_tp,split2_test_tp,split3_test_tp,split4_test_tp,mean_test_tp,std_test_tp,rank_test_tp,split0_train_tp,split1_train_tp,split2_train_tp,split3_train_tp,split4_train_tp,mean_train_tp,std_train_tp,split0_test_tn,split1_test_tn,split2_test_tn,split3_test_tn,split4_test_tn,mean_test_tn,std_test_tn,rank_test_tn,split0_train_tn,split1_train_tn,split2_train_tn,split3_train_tn,split4_train_tn,mean_train_tn,std_train_tn,split0_test_fp,split1_test_fp,split2_test_fp,split3_test_fp,split4_test_fp,mean_test_fp,std_test_fp,rank_test_fp,split0_train_fp,split1_train_fp,split2_train_fp,split3_train_fp,split4_train_fp,mean_train_fp,std_train_fp,split0_test_fn,split1_test_fn,split2_test_fn,split3_test_fn,split4_test_fn,mean_test_fn,std_test_fn,rank_test_fn,split0_train_fn,split1_train_fn,split2_train_fn,split3_train_fn,split4_train_fn,mean_train_fn,std_train_fn,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,std_test_auc,rank_test_auc,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,mean_train_auc,std_train_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,model,param_C,l2,mean_test_loss,mean_train_loss,n_hidden_layers,rate,units_0,units_1,units_2,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_reg_lambda,param_reg_alpha
10,6.24385781288147,0.03407975718028098,0.008244943618774415,0.0007387879307442562,,,{'C': 14679.964319380098},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,141.0,142.0,141.0,137.0,144.0,141.0,2.280350850198276,458.0,424.0,432.0,459.0,501.0,454.8,26.947356085523495,3.0,1819.0,1791.0,1788.0,1874.0,2003.0,1855.0,80.18229230946194,165.0,199.0,191.0,164.0,121.0,168.0,27.2910241654651,22.0,672.0,700.0,703.0,617.0,489.0,636.2,79.8132821026676,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,47.0,46.0,47.0,51.0,44.0,47.0,2.280350850198276,0.7854922987602883,0.7424951333629316,0.6765137802670673,0.7283221201461699,0.8086474652801532,0.748294159563322,0.046067682785079264,18.0,0.8173146732492291,0.8204087907958011,0.816063360010933,0.8276668346472834,0.8713137358696766,0.8305534789145848,0.020774385576885143,0.7313432835820896,0.6791044776119403,0.6791044776119403,0.7298507462686568,0.7952167414050823,0.7229239452959417,0.042861184524901924,2.0,0.7316162747293766,0.7215378872713699,0.7200447928331467,0.7506532288167227,0.8011194029850747,0.7449943173271382,0.030112135183485784,Logistic Regression,14679.964319380098,,,,,,,,,,,,,
11,6.648606824874878,0.2146604756130163,0.009322690963745116,0.0007086465080455093,,,{'C': 38316.6471785095},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,142.0,142.0,141.0,137.0,144.0,141.2,2.3151673805580453,456.0,426.0,431.0,459.0,499.0,454.2,25.949181104612915,13.0,1818.0,1794.0,1785.0,1873.0,2003.0,1854.6,80.2710408553421,167.0,197.0,192.0,164.0,123.0,168.6,26.29524671875128,11.0,673.0,697.0,706.0,618.0,489.0,636.6,79.90143928616054,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,46.0,46.0,47.0,51.0,44.0,46.8,2.3151673805580453,0.7857655134729006,0.742460981523855,0.676616235784297,0.7284928793415525,0.8090579462269959,0.7484787112699203,0.04617360990565109,5.0,0.8175303432783552,0.8206650324145647,0.816197886860784,0.8277074062369211,0.8713820395478297,0.830696541667691,0.02072889585825067,0.7283582089552239,0.682089552238806,0.6776119402985075,0.7298507462686568,0.7922272047832586,0.7220275305088905,0.04146579608467808,13.0,0.7316162747293766,0.7226577081000374,0.7189249720044792,0.7502799552071668,0.8011194029850747,0.7449196626052268,0.030117909098527244,Logistic Regression,38316.6471785095,,,,,,,,,,,,,
12,7.017490434646606,0.28021112059693354,0.009068775177001952,0.0005155931156938495,,,{'C': 100011.51358822764},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,142.0,142.0,141.0,137.0,145.0,141.4,2.5768197453450252,457.0,424.0,432.0,459.0,500.0,454.4,26.582701141908057,11.0,1818.0,1788.0,1788.0,1874.0,2004.0,1854.4,81.12607472323556,166.0,199.0,191.0,164.0,122.0,168.4,26.92656680678025,14.0,673.0,703.0,703.0,617.0,488.0,636.8,80.75741452027795,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,46.0,46.0,47.0,51.0,43.0,46.6,2.5768197453450252,0.7855606024384413,0.7424609815238551,0.6772309688876746,0.7286977903760118,0.8089553259902852,0.7485811338432535,0.04590462683875436,1.0,0.8174705535673104,0.8205240995242448,0.8162576765718289,0.8276646993004604,0.8715293193538473,0.8306892696635384,0.020800931243318166,0.7298507462686568,0.6791044776119403,0.6791044776119403,0.7298507462686568,0.7937219730941704,0.7223264841710728,0.042300894980578874,7.0,0.7316162747293766,0.7204180664427025,0.7200447928331467,0.7506532288167227,0.801865671641791,0.7449196068927478,0.030567267513937943,Logistic Regression,100011.51358822764,,,,,,,,,,,,,
13,6.763378620147705,0.33513819206577977,0.009287595748901367,0.0011787377225483434,,,{'C': 261043.26935521106},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,142.0,142.0,141.0,137.0,143.0,141.0,2.0976176963403033,457.0,426.0,431.0,459.0,500.0,454.6,26.310454196003533,5.0,1819.0,1787.0,1784.0,1874.0,2005.0,1853.8,82.23721785177318,166.0,197.0,192.0,164.0,122.0,168.2,26.65633133047382,16.0,672.0,704.0,707.0,617.0,487.0,637.4,81.86965249712496,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,46.0,46.0,47.0,51.0,45.0,47.0,2.0976176963403033,0.7855606024384413,0.7420511594549367,0.6773334244049043,0.7282879683070933,0.8090237394814257,0.7484513788173601,0.04593777253041743,7.0,0.8172527481913612,0.82060524270352,0.8162128342885453,0.8278013614971343,0.8713457532188108,0.8306435879798743,0.020751260803843298,0.7298507462686568,0.6805970149253732,0.6776119402985075,0.7298507462686568,0.7937219730941704,0.7223264841710728,0.042311426154299704,7.0,0.7319895483389325,0.7200447928331467,0.7185516983949235,0.7506532288167227,0.8014925373134328,0.7445463611394316,0.03070466968408346,Logistic Regression,261043.26935521106,,,,,,,,,,,,,
14,6.720308494567871,0.3425928864567821,0.008343315124511719,0.0011455380574150675,,,{'C': 681357.4360670241},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,142.0,142.0,141.0,137.0,145.0,141.4,2.5768197453450252,456.0,425.0,432.0,459.0,498.0,454.0,25.65151067676132,16.0,1818.0,1791.0,1787.0,1874.0,2006.0,1855.2,81.54851316854281,167.0,198.0,191.0,164.0,124.0,168.8,25.995384205662358,7.0,673.0,700.0,704.0,617.0,486.0,636.0,81.17881497040962,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,46.0,46.0,47.0,51.0,43.0,46.6,2.5768197453450252,0.7853898432430587,0.7423243741675488,0.6771626652095215,0.7282879683070933,0.8083738113155914,0.7483077324485627,0.045784776719958176,17.0,0.8173232146365212,0.8204643098132,0.8163559025256883,0.8277458424797356,0.871226221782043,0.8306230982474376,0.020690737066607484,0.7283582089552239,0.6791044776119403,0.6791044776119403,0.7298507462686568,0.7907324364723468,0.7214300693840217,0.04124229973915671,17.0,0.7316162747293766,0.7215378872713699,0.7196715192235908,0.7506532288167227,0.8026119402985075,0.7452181700679136,0.03073103787499453,Logistic Regression,681357.4360670241,,,,,,,,,,,,,
15,6.202520036697388,0.1554254609979236,0.007829427719116211,0.0004971484407963214,,,{'C': 1778432.9656556316},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,143.0,141.0,141.0,137.0,144.0,141.2,2.4,458.0,426.0,432.0,459.0,500.0,455.0,26.153393661244042,1.0,1818.0,1789.0,1786.0,1874.0,2004.0,1854.2,81.295510331137,165.0,197.0,191.0,164.0,122.0,167.8,26.49830183238164,24.0,673.0,702.0,705.0,617.0,488.0,637.0,80.9271277137648,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,45.0,47.0,47.0,51.0,44.0,46.8,2.4,0.7855947542775178,0.7423585260066254,0.6774358799221337,0.7285611830197056,0.8086474652801533,0.7485195617012271,0.04578016983162528,4.0,0.8175025837696558,0.8204942046687222,0.8163089248955816,0.827698864849629,0.8712603736211195,0.8306529903609416,0.02068609565436007,0.7313432835820896,0.6805970149253732,0.6791044776119403,0.7298507462686568,0.7937219730941704,0.722923499096446,0.04205458679078822,3.0,0.7319895483389325,0.7204180664427025,0.7192982456140351,0.7506532288167227,0.8014925373134328,0.7447703253051652,0.030519585528618897,Logistic Regression,1778432.9656556316,,,,,,,,,,,,,
16,6.128976154327392,0.041135766215337884,0.0076961517333984375,0.0006452806309100726,,,{'C': 4641945.102393456},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,142.0,142.0,141.0,137.0,144.0,141.2,2.3151673805580453,458.0,426.0,432.0,459.0,499.0,454.8,25.810075552001006,3.0,1819.0,1792.0,1787.0,1873.0,2003.0,1854.8,80.14586701758239,165.0,197.0,191.0,164.0,123.0,168.0,26.153393661244042,22.0,672.0,699.0,704.0,618.0,489.0,636.4,79.77618692316649,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,46.0,46.0,47.0,51.0,44.0,46.8,2.3151673805580453,0.7855606024384414,0.7423243741675489,0.6771626652095215,0.7283221201461698,0.808750085516864,0.7484239694957091,0.04590824039217486,9.0,0.8174449294054341,0.8205646711138823,0.8161615859647924,0.8278931814105246,0.8712539701512927,0.8306636676091852,0.020699195134926723,0.7313432835820896,0.682089552238806,0.6791044776119403,0.7298507462686568,0.7922272047832586,0.7229230528969502,0.04125385074130802,4.0,0.7319895483389325,0.7219111608809258,0.7196715192235908,0.7502799552071668,0.8011194029850747,0.7449943173271381,0.030070462050522058,Logistic Regression,4641945.102393456,,,,,,,,,,,,,
17,6.075558185577393,0.03276508237306751,0.007969045639038086,0.0007678903427906707,,,{'C': 12116090.260220125},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,142.0,142.0,141.0,137.0,144.0,141.2,2.3151673805580453,456.0,426.0,431.0,459.0,498.0,454.0,25.60468707092512,16.0,1817.0,1792.0,1786.0,1876.0,2005.0,1855.2,81.38157039526824,167.0,197.0,192.0,164.0,124.0,168.8,25.949181104612915,7.0,674.0,699.0,705.0,615.0,487.0,636.0,81.01357910869017,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,46.0,46.0,47.0,51.0,44.0,46.8,2.3151673805580453,0.7853215395649056,0.7423926778457021,0.6769236023359858,0.7282196646289403,0.8088184990080043,0.7483351966767076,0.04596908393050227,16.0,0.8172975904746448,0.8205518590329443,0.8160569539704638,0.8276924588091596,0.8712774495406577,0.8305752623655739,0.020748614705795136,0.7283582089552239,0.6805970149253732,0.6776119402985075,0.7298507462686568,0.7907324364723468,0.7214300693840217,0.041253101154061604,17.0,0.7312430011198209,0.7219111608809258,0.7192982456140351,0.7513997760358343,0.801865671641791,0.7451435710584814,0.0305204468181869,Logistic Regression,12116090.260220125,,,,,,,,,,,,,
18,6.239489316940308,0.14783925005196338,0.007769870758056641,0.0005704903235876619,,,{'C': 31624597.00742883},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,142.0,142.0,141.0,137.0,145.0,141.4,2.5768197453450252,457.0,424.0,431.0,459.0,498.0,453.8,26.07220742476555,20.0,1820.0,1791.0,1785.0,1873.0,2003.0,1854.4,80.55706052234032,166.0,199.0,192.0,164.0,124.0,169.0,26.412118430750684,4.0,671.0,700.0,706.0,618.0,489.0,636.8,80.18827844516927,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,46.0,46.0,47.0,51.0,43.0,46.6,2.5768197453450252,0.7853556914039821,0.7423585260066254,0.6769919060141389,0.7283904238243228,0.8086816720257235,0.7483556438549586,0.045903358712542267,15.0,0.8174064931626194,0.8204813925877841,0.8162128342885451,0.8277607899074967,0.871437536286329,0.8306598092465549,0.02078072652241095,0.7298507462686568,0.6776119402985075,0.6776119402985075,0.7298507462686568,0.7907324364723468,0.7211315619213351,0.04191478264769841,21.0,0.7323628219484882,0.7215378872713699,0.7189249720044792,0.7502799552071668,0.8014925373134328,0.7449196347489875,0.03036224133358796,Logistic Regression,31624597.00742883,,,,,,,,,,,,,
19,6.446270370483399,0.036834920296113294,0.008428573608398438,0.0005487625696106714,,,{'C': 82544378.12879947},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,142.0,141.0,141.0,137.0,144.0,141.0,2.280350850198276,458.0,426.0,432.0,459.0,500.0,455.0,26.153393661244042,1.0,1818.0,1792.0,1786.0,1874.0,2003.0,1854.6,80.45271903422531,165.0,197.0,191.0,164.0,122.0,167.8,26.49830183238164,24.0,673.0,699.0,705.0,617.0,489.0,636.6,80.08395594624432,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,46.0,47.0,47.0,51.0,44.0,47.0,2.280350850198276,0.7854581469212116,0.7418462484204773,0.676616235784297,0.728390423824323,0.8086816720257235,0.7481985453952065,0.04605046562008685,21.0,0.8172975904746448,0.8205070167496604,0.8161231497219779,0.8276177216703536,0.8714161913869062,0.8305923340007085,0.020800272948086396,0.7313432835820896,0.682089552238806,0.6791044776119403,0.7298507462686568,0.7937219730941704,0.7232220065591326,0.0417573365311577,1.0,0.7316162747293766,0.7215378872713699,0.7192982456140351,0.7506532288167227,0.8011194029850747,0.7448450078833158,0.030237067612456054,Logistic Regression,82544378.12879947,,,,,,,,,,,,,
20,6.2814453601837155,0.13739075300521594,0.007763099670410156,0.0006602888184648797,,,{'C': 215451737.1105057},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,141.0,142.0,141.0,137.0,144.0,141.0,2.280350850198276,457.0,424.0,432.0,459.0,500.0,454.4,26.582701141908057,11.0,1819.0,1790.0,1784.0,1875.0,2002.0,1854.0,80.70439888878424,166.0,199.0,191.0,164.0,122.0,168.4,26.92656680678025,14.0,672.0,701.0,707.0,616.0,490.0,637.2,80.33778687516853,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,47.0,46.0,47.0,51.0,44.0,47.0,2.280350850198276,0.7853898432430585,0.7425975888801611,0.6771626652095215,0.7285953348587821,0.808305397824451,0.7484101660031949,0.045733041182768046,10.0,0.8173637862261587,0.8204429563449696,0.8162790300400592,0.8277885494161963,0.8715293193538473,0.8306807282762462,0.020816022306636806,0.7298507462686568,0.6791044776119403,0.6791044776119403,0.7298507462686568,0.7937219730941704,0.7223264841710728,0.042300894980578874,7.0,0.7316162747293766,0.7211646136618141,0.7185516983949235,0.7510265024262784,0.8007462686567164,0.7446210715738217,0.030298546726478835,Logistic Regression,215451737.1105057,,,,,,,,,,,,,
21,6.113397026062012,0.11991257491468636,0.007169675827026367,0.00027893944256687396,,,{'C': 562357510.9076867},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,142.0,141.0,141.0,137.0,144.0,141.0,2.280350850198276,457.0,426.0,431.0,459.0,500.0,454.6,26.310454196003533,5.0,1819.0,1790.0,1788.0,1874.0,2003.0,1854.8,80.34276569797682,166.0,197.0,192.0,164.0,122.0,168.2,26.65633133047382,16.0,672.0,701.0,703.0,617.0,489.0,636.4,79.97399577362631,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,46.0,47.0,47.0,51.0,44.0,47.0,2.280350850198276,0.7854922987602883,0.7424951333629316,0.677196817048598,0.7281172091117106,0.8085448450434426,0.7483692606653942,0.04584623999134324,13.0,0.8173467034515746,0.820408790795801,0.8161850747798458,0.8276070449362385,0.8712795840305999,0.8305654395988119,0.02074165397626996,0.7298507462686568,0.6805970149253732,0.6776119402985075,0.7298507462686568,0.7937219730941704,0.7223264841710728,0.042311426154299704,7.0,0.7319895483389325,0.7207913400522583,0.7200447928331467,0.7506532288167227,0.8011194029850747,0.7449196626052269,0.030197375881362173,Logistic Regression,562357510.9076867,,,,,,,,,,,,,
22,6.722341394424438,0.3612022784607005,0.008755636215209962,0.0010688751829556124,,,{'C': 1467827432.331559},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,142.0,142.0,141.0,137.0,144.0,141.2,2.3151673805580453,458.0,424.0,432.0,458.0,498.0,454.0,25.892083732291614,16.0,1821.0,1790.0,1788.0,1874.0,2005.0,1855.6,80.90636563336658,165.0,199.0,191.0,165.0,124.0,168.8,26.232803891311352,7.0,670.0,701.0,703.0,617.0,487.0,635.6,80.5371963753395,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,46.0,46.0,47.0,51.0,44.0,46.8,2.3151673805580453,0.7859021208292066,0.7425292852020081,0.6771626652095216,0.7284928793415526,0.8087158787712938,0.7485605658707166,0.045934305273613696,2.0,0.8174342526713188,0.8204109261426241,0.8160996609069245,0.8277351657456204,0.8713863085277143,0.8306132627988404,0.02078048758678058,0.7313432835820896,0.6776119402985075,0.6791044776119403,0.7283582089552239,0.7907324364723468,0.7214300693840217,0.04161868131767626,17.0,0.7327360955580441,0.7211646136618141,0.7200447928331467,0.7506532288167227,0.801865671641791,0.7452928805023037,0.030353009969937554,Logistic Regression,1467827432.331559,,,,,,,,,,,,,
23,6.57200984954834,0.36398154112142517,0.007989978790283203,0.0014079718429615914,,,{'C': 3831223606.5408044},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,143.0,142.0,141.0,137.0,144.0,141.4,2.4166091947189146,456.0,425.0,431.0,459.0,499.0,454.0,26.1686835740738,16.0,1818.0,1791.0,1788.0,1874.0,2004.0,1855.0,80.64242059859066,167.0,198.0,192.0,164.0,123.0,168.8,26.513392842109063,7.0,673.0,700.0,703.0,617.0,488.0,636.2,80.27303407745343,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,45.0,46.0,47.0,51.0,44.0,46.6,2.4166091947189146,0.7858679689901301,0.7420853112940131,0.6773334244049043,0.7284587275024761,0.8089553259902853,0.7485401516363618,0.04595364142854552,3.0,0.8175879976425772,0.8206265961717503,0.8161124729878628,0.8278675572486484,0.8712432977015812,0.8306875843504841,0.02067837017056637,0.7283582089552239,0.6805970149253732,0.6776119402985075,0.7298507462686568,0.7922272047832586,0.7217290230462039,0.04175658320401335,16.0,0.7319895483389325,0.7215378872713699,0.7200447928331467,0.7506532288167227,0.8014925373134328,0.7451435989147209,0.030218430190129885,Logistic Regression,3831223606.5408044,,,,,,,,,,,,,
24,5.94005241394043,0.15108109728490215,0.007173728942871094,0.0007624315180350173,,,{'C': 10000000000.0},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,142.0,142.0,141.0,137.0,144.0,141.2,2.3151673805580453,459.0,424.0,432.0,459.0,499.0,454.6,26.295246718751283,5.0,1821.0,1788.0,1784.0,1873.0,2006.0,1854.4,82.23040800093356,164.0,199.0,191.0,164.0,123.0,168.2,26.63381309538685,16.0,670.0,703.0,707.0,618.0,486.0,636.8,81.86183481940776,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,46.0,46.0,47.0,51.0,44.0,46.8,2.3151673805580453,0.7855606024384413,0.7421194631330897,0.6769236023359857,0.7285953348587821,0.8090921529725662,0.748458231147773,0.04605426403584604,6.0,0.8174662828736643,0.8205924306225817,0.8161637213116154,0.8276006388957695,0.8714268638366177,0.8306499875080497,0.020769538255722683,0.7328358208955223,0.6776119402985075,0.6791044776119403,0.7298507462686568,0.7922272047832586,0.722326037971577,0.04223909019933468,12.0,0.7327360955580441,0.7204180664427025,0.7185516983949235,0.7502799552071668,0.8022388059701493,0.7448449243145973,0.030848747335692515,Logistic Regression,10000000000.0,,,,,,,,,,,,,
0,,,,,,,,,,,,,40.0,,,,,,,,150.0,,,,,,,464.0,,,,,,,,1876.0,,,,,,,159.0,,,,,,,,615.0,,,,,,,7.0,,,,,,,,38.0,,,,,,,0.8415012955665588,,,,,,,,0.862234890460968,,,,,,,0.7522388100624084,,,,,,,,0.7562523484230042,,Neural Net,,0.015296087532132685,1.3958494663238525,1.54160737991333,3.0,0.0,17.0,85.0,95.0,,,,,
1,,,,,,,,,,,,,32.0,,,,,,,,167.0,,,,,,,544.0,,,,,,,,2065.0,,,,,,,79.0,,,,,,,,426.0,,,,,,,15.0,,,,,,,,21.0,,,,,,,0.8303165435791016,,,,,,,,0.9291331768035889,,,,,,,0.8597015142440796,,,,,,,,0.8331466913223267,,Neural Net,,0.006752569732791641,0.5097662806510925,0.5035175681114197,2.0,0.0,93.0,35.0,93.0,,,,,
2,,,,,,,,,,,,,37.0,,,,,,,,165.0,,,,,,,498.0,,,,,,,,2063.0,,,,,,,125.0,,,,,,,,428.0,,,,,,,10.0,,,,,,,,23.0,,,,,,,0.8333902955055237,,,,,,,,0.9207188487052917,,,,,,,0.7985074520111084,,,,,,,,0.8316535949707031,,Neural Net,,0.010210167903948894,0.590119481086731,0.5220551490783691,2.0,0.0,84.0,49.0,27.0,,,,,
3,,,,,,,,,,,,,31.0,,,,,,,,151.0,,,,,,,524.0,,,,,,,,1805.0,,,,,,,99.0,,,,,,,,686.0,,,,,,,16.0,,,,,,,,37.0,,,,,,,0.8047027587890625,,,,,,,,0.8439071774482727,,,,,,,0.8283582329750061,,,,,,,,0.7301231622695923,,Neural Net,,0.028763870554605258,0.5336789488792419,0.5863173007965088,1.0,0.0,82.0,21.0,52.0,,,,,
4,,,,,,,,,,,,,35.0,,,,,,,,163.0,,,,,,,531.0,,,,,,,,2021.0,,,,,,,92.0,,,,,,,,470.0,,,,,,,12.0,,,,,,,,25.0,,,,,,,0.857262372970581,,,,,,,,0.9143960475921631,,,,,,,0.8447760939598083,,,,,,,,0.8152295351028442,,Neural Net,,0.000505971154884274,0.41177263855934143,0.45630311965942383,2.0,0.0,29.0,51.0,37.0,,,,,
5,,,,,,,,,,,,,32.0,,,,,,,,163.0,,,,,,,532.0,,,,,,,,2004.0,,,,,,,91.0,,,,,,,,487.0,,,,,,,15.0,,,,,,,,25.0,,,,,,,0.8241351842880249,,,,,,,,0.9154520034790039,,,,,,,0.841791033744812,,,,,,,,0.8088839054107666,,Neural Net,,0.01420915088454491,0.4892062842845917,0.4937002658843994,1.0,0.0,63.0,29.0,22.0,,,,,
6,,,,,,,,,,,,,23.0,,,,,,,,131.0,,,,,,,452.0,,,,,,,,1626.0,,,,,,,171.0,,,,,,,,865.0,,,,,,,24.0,,,,,,,,57.0,,,,,,,0.7004712820053101,,,,,,,,0.7308288812637329,,,,,,,0.7089552283287048,,,,,,,,0.6558417081832886,,Neural Net,,0.05377936082222559,1.2929481267929077,1.5521562099456787,3.0,0.0,25.0,35.0,42.0,,,,,
7,,,,,,,,,,,,,37.0,,,,,,,,170.0,,,,,,,501.0,,,,,,,,2104.0,,,,,,,122.0,,,,,,,,387.0,,,,,,,10.0,,,,,,,,18.0,,,,,,,0.8346026539802551,,,,,,,,0.9434667825698853,,,,,,,0.8029850721359253,,,,,,,,0.8488242030143738,,Neural Net,,0.0055552380463025405,0.5467122793197632,0.4321810305118561,1.0,0.0,52.0,89.0,24.0,,,,,
8,,,,,,,,,,,,,39.0,,,,,,,,161.0,,,,,,,460.0,,,,,,,,2002.0,,,,,,,163.0,,,,,,,,489.0,,,,,,,8.0,,,,,,,,27.0,,,,,,,0.8362590074539185,,,,,,,,0.9077497720718384,,,,,,,0.7447761297225952,,,,,,,,0.8073908090591431,,Neural Net,,0.004922813785765094,0.6677616834640503,0.5386061072349548,2.0,0.0,100.0,19.0,57.0,,,,,
9,,,,,,,,,,,,,25.0,,,,,,,,117.0,,,,,,,412.0,,,,,,,,1638.0,,,,,,,211.0,,,,,,,,853.0,,,,,,,22.0,,,,,,,,71.0,,,,,,,0.6538710594177246,,,,,,,,0.6779981851577759,,,,,,,0.6522387862205505,,,,,,,,0.6550951600074768,,Neural Net,,0.06986734350903478,0.6879896521568298,0.7391713857650757,2.0,0.0,45.0,51.0,61.0,,,,,
10,,,,,,,,,,,,,39.0,,,,,,,,145.0,,,,,,,451.0,,,,,,,,1961.0,,,,,,,172.0,,,,,,,,530.0,,,,,,,8.0,,,,,,,,43.0,,,,,,,0.8183293342590332,,,,,,,,0.8648496270179749,,,,,,,0.7313432693481445,,,,,,,,0.7861142158508301,,Neural Net,,0.04734500903393657,0.6729739308357239,0.6105615496635437,2.0,0.0,97.0,50.0,,,,,,
11,,,,,,,,,,,,,35.0,,,,,,,,153.0,,,,,,,476.0,,,,,,,,1826.0,,,,,,,147.0,,,,,,,,665.0,,,,,,,12.0,,,,,,,,35.0,,,,,,,0.7944400906562805,,,,,,,,0.8494494557380676,,,,,,,0.762686550617218,,,,,,,,0.73870849609375,,Neural Net,,0.02315772630722843,0.591296911239624,0.5867664217948914,1.0,0.0,37.0,43.0,,,,,,
12,,,,,,,,,,,,,15.0,,,,,,,,90.0,,,,,,,506.0,,,,,,,,1710.0,,,,,,,117.0,,,,,,,,781.0,,,,,,,32.0,,,,,,,,98.0,,,,,,,0.642396092414856,,,,,,,,0.6649437546730042,,,,,,,0.7776119112968445,,,,,,,,0.671892523765564,,Neural Net,,0.07493229488557919,0.7415792942047119,0.9330579042434692,2.0,0.0,67.0,55.0,86.0,,,,,
13,,,,,,,,,,,,,35.0,,,,,,,,92.0,,,,,,,298.0,,,,,,,,1719.0,,,,,,,325.0,,,,,,,,772.0,,,,,,,12.0,,,,,,,,96.0,,,,,,,0.63870769739151,,,,,,,,0.652597188949585,,,,,,,0.49701493978500366,,,,,,,,0.6759985089302063,,Neural Net,,0.08150704374084024,0.7504347562789917,0.7197292447090149,2.0,0.0,72.0,16.0,,,,,,
14,,,,,,,,,,,,,37.0,,,,,,,,158.0,,,,,,,483.0,,,,,,,,1984.0,,,,,,,140.0,,,,,,,,507.0,,,,,,,10.0,,,,,,,,30.0,,,,,,,0.8142994046211243,,,,,,,,0.8914955854415894,,,,,,,0.7761194109916687,,,,,,,,0.7995520830154419,,Neural Net,,0.04322489492777226,0.6333327889442444,0.5894108414649963,2.0,0.0,54.0,45.0,37.0,,,,,
15,,,,,,,,,,,,,18.0,,,,,,,,114.0,,,,,,,510.0,,,,,,,,1494.0,,,,,,,113.0,,,,,,,,997.0,,,,,,,29.0,,,,,,,,74.0,,,,,,,0.6503534317016602,,,,,,,,0.659448504447937,,,,,,,0.7880597114562988,,,,,,,,0.600223958492279,,Neural Net,,0.07505978812339013,0.6438266038894653,0.7394207119941711,2.0,0.0,91.0,62.0,78.0,,,,,
16,,,,,,,,,,,,,36.0,,,,,,,,165.0,,,,,,,472.0,,,,,,,,2087.0,,,,,,,151.0,,,,,,,,404.0,,,,,,,11.0,,,,,,,,23.0,,,,,,,0.8313923478126526,,,,,,,,0.9322475790977478,,,,,,,0.7582089304924011,,,,,,,,0.8406121730804443,,Neural Net,,0.03214633035597592,0.6323695182800293,0.49202191829681396,2.0,0.0,21.0,54.0,18.0,,,,,
