,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_n_estimators,param_max_depth
23,5.342750835418701,0.062148946641827414,0.002700185775756836,0.0003260715761359477,0.0031,{'C': 0.0031},0.7461972158754338,0.7828340526360329,0.8219302699500721,0.76240268257595,0.7398816969491381,0.7706491835973253,0.02963363828564653,24,0.7762374914669448,0.7676488720491503,0.7575223182393065,0.7736306099877758,0.7789377194931032,0.7707954022472562,0.007616133920942468,LR,,
24,0.23179221153259277,0.023134658930556735,0.0030795574188232423,0.0004065746541859252,0.0001,{'C': 0.0001},0.5,0.5,0.5,0.5,0.5,0.5,0.0,25,0.5,0.5,0.5,0.5,0.5,0.5,0.0,LR,,
25,2.855451822280884,0.013696365974089677,0.0856083869934082,0.006198243721857493,,"{'n_estimators': 280, 'max_depth': 7}",0.750952018278751,0.7912435474316664,0.83005415926208,0.7591182195142592,0.7488498314499545,0.7760435551873421,0.030995922117377613,1,0.8598310058157073,0.8528332389625921,0.848380174735806,0.8607775796286203,0.8616406712786664,0.8566925340842783,0.005196366814943314,RF,280,7
26,2.981051874160767,0.013124131089594133,0.08207578659057617,0.00693663445976943,,"{'n_estimators': 290, 'max_depth': 7}",0.751978082423627,0.7911906575272912,0.8296839299314547,0.7595096048066345,0.7472385354167108,0.7759201620211436,0.030948008146365977,2,0.8611685126289219,0.8521241354493546,0.848804843071159,0.8617261378730069,0.8616102595836507,0.8570867777212186,0.005511159052338554,RF,290,7
27,4.6291648864746096,0.04741198158216821,0.13050994873046876,0.004131084692180088,,"{'n_estimators': 460, 'max_depth': 7}",0.7505817889481257,0.7923753913852923,0.8296204620462047,0.7603769992383855,0.7458604532830156,0.7757630189802047,0.03143750141226742,3,0.8601643903032741,0.8518641749263114,0.8487545708071609,0.8596669594805553,0.8619533828382838,0.856480695671117,0.005189941372244061,RF,460,7
28,4.823937273025512,0.029927227116375993,0.142431640625,0.0028465227862171792,,"{'n_estimators': 480, 'max_depth': 7}",0.7527185410848778,0.7905136667512905,0.8307628839807057,0.757912329694508,0.7463904848728984,0.7756595812768561,0.03148000664636265,4,0.8621594054114123,0.8524231231247122,0.8486751935482164,0.8606975408925178,0.8599753004146569,0.8567861126783031,0.005275701865494256,RF,480,7
29,1.951952075958252,0.03561713964686654,0.05803780555725098,0.00669492616719375,,"{'n_estimators': 190, 'max_depth': 7}",0.7485613946009986,0.7918993822459169,0.8292925446390793,0.7571612930523822,0.7491254478766936,0.7752080124830142,0.03136802494994985,5,0.8561677453154186,0.8532142498055257,0.8490270993962037,0.8624405332035074,0.8616783553355335,0.8565055966112378,0.005076532932284969,RF,190,7
30,1.9923341751098633,0.03889796287454925,0.06437273025512695,0.005444392745374876,,"{'n_estimators': 210, 'max_depth': 6}",0.7525492933908775,0.7933697215875434,0.8276106456799526,0.7576901920961328,0.7442703585133674,0.7750980422535747,0.031155266622073997,6,0.8423752850966549,0.8346895819993545,0.8304548052346656,0.8415954035275254,0.845018035457392,0.8388266222631184,0.00539991069260177,RF,210,6
31,1.2236802577972412,0.01731731548022418,0.0445953369140625,0.0054798399588125105,,"{'n_estimators': 140, 'max_depth': 5}",0.7555428619785055,0.7890010154861641,0.8272086824067022,0.7585258525852586,0.7439841414548307,0.7748525107822922,0.030111882778282296,7,0.8279656666895978,0.8183054542760528,0.812601867482312,0.8291179598986088,0.829901439663197,0.8235784776019536,0.006902229873710898,RF,140,5
32,1.1257126808166504,0.01954077651548141,0.04090285301208496,0.004497436244142741,,"{'n_estimators': 130, 'max_depth': 5}",0.7501110687991877,0.7895299145299146,0.8281501227045782,0.7572141829567571,0.7471802319418237,0.7744371041864523,0.030803257555976127,8,0.828805081202936,0.8211577437807918,0.8129101158378799,0.8273180805520424,0.829497823580435,0.823937768990817,0.006250905785413639,RF,130,5
33,1.938552188873291,0.011395657638757101,0.06399922370910645,0.0035474132226837305,,"{'n_estimators': 230, 'max_depth': 5}",0.7497672844207498,0.79006939155454,0.8276846915460777,0.7584623847000085,0.7429028770114698,0.7737773258465692,0.03141877331837364,9,0.8294619280207016,0.8194445179419065,0.8139516116229475,0.8276342666335046,0.830269355060506,0.8241523358559132,0.0063867340516751475,RF,230,5
34,3.2415773391723635,0.02390780659308214,0.09751148223876953,0.009109112304470202,,"{'n_estimators': 390, 'max_depth': 5}",0.7517136329017517,0.7900905475162902,0.8263412879749512,0.7573622746890074,0.7432844997561855,0.7737584485676371,0.030708833999251995,10,0.8289724349238772,0.8200266178408326,0.8134965153383323,0.8279736044154923,0.8304303387069476,0.8241799022450964,0.006446906680584192,RF,390,5
35,3.0471341609954834,0.08537255543299925,0.09668703079223633,0.00930946171498147,,"{'n_estimators': 380, 'max_depth': 5}",0.7497143945163747,0.7904078869425404,0.8265528475924515,0.7566747059321317,0.7441431509317955,0.7734985971830588,0.03101983689382131,11,0.82949037153849,0.819963777510835,0.8127034042260453,0.8282183509639045,0.8298637556063297,0.824047931969121,0.006726291325685397,RF,380,5
36,1.8586409091949463,0.04754420258444183,0.0601438045501709,0.003536305922351677,,"{'n_estimators': 210, 'max_depth': 5}",0.7518405686722518,0.7889692815435391,0.8248497926715748,0.7568756875687568,0.7448109907350478,0.773469264238234,0.02981493966892866,12,0.828707182583571,0.8198089918558932,0.8123323155404798,0.8274960179075097,0.8286836496149615,0.823405631500483,0.0064536706322098755,RF,210,5
37,0.6330448627471924,0.006957478449198813,0.022568273544311523,0.003815042093904123,,"{'n_estimators': 60, 'max_depth': 6}",0.7476569772361853,0.7913704832021665,0.8279702970297029,0.7545485317762546,0.7442650581974686,0.7731622694883556,0.03214809143477907,13,0.8419588852257754,0.8309476057172793,0.8266890157749073,0.8422773864772902,0.8400639042269611,0.8363873594844428,0.006370244737248309,RF,60,6
38,0.9108739852905273,0.02866702778363242,0.02825193405151367,0.0020645274246801873,,"{'n_estimators': 90, 'max_depth': 6}",0.7494393670136245,0.7898472539561648,0.8280866548193282,0.753067614453753,0.7431360909110183,0.7727153962307778,0.032131669719695354,14,0.8418011229236232,0.8370530398844267,0.828513039037736,0.8394406416857614,0.8439086697131252,0.8381433026489343,0.005333532511199299,RF,90,6
