,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_loss,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate
55,1.1548124313354493,0.012276347836236852,0.0282958984375,0.001494855930657862,,,"{'n_estimators': 130, 'min_samples_split': 0.007, 'min_samples_leaf': 9, 'max_depth': 13}",0.7531310823390032,0.7878268596090379,0.8342641956503344,0.7575738343065076,0.7512137723408315,0.7768019488491429,0.031648834265832745,6,0.8836646892909494,0.8757329166909208,0.8737398860142562,0.8807601430907388,0.881283981763561,0.8790363233700853,0.003698919791849039,RF,,130,0.007,9,13,
56,1.0396706104278564,0.009032157981666379,0.02906312942504883,0.00044517437923364276,,,"{'n_estimators': 140, 'min_samples_split': 0.007, 'min_samples_leaf': 6, 'max_depth': 8}",0.7484661927731233,0.791994584073792,0.8302234069560802,0.7593720910552594,0.7490830453495029,0.7758278640415515,0.031480078689913225,7,0.848513793121696,0.8425671134724375,0.8333004799678257,0.8490006403098889,0.8451859609037826,0.8437135975551261,0.005708064401130659,RF,,140,0.007,6,8,
57,0.6406605243682861,0.011390259540568139,0.019310617446899415,0.0008296138157541597,,,"{'n_estimators': 90, 'min_samples_split': 0.004, 'min_samples_leaf': 8, 'max_depth': 7}",0.7487941101802488,0.7894452906829145,0.830942709655581,0.7619425404078869,0.7479275764835585,0.7758104454820379,0.03138512738359984,8,0.8345691931566219,0.8290954696752412,0.8220308936291811,0.8357955718073142,0.8370230652872979,0.8317028387111313,0.005542854098442473,RF,,90,0.004,8,7,
58,0.4668742656707764,0.011333233254706797,0.014528417587280273,0.0015051714618003241,,,"{'n_estimators': 50, 'min_samples_split': 0.015, 'min_samples_leaf': 12, 'max_depth': 13}",0.7523059998307523,0.7863776762291614,0.8327621223660828,0.7584729626808836,0.7481819916467021,0.7756201505507164,0.031532071106570275,9,0.8579927607939842,0.8519521513883082,0.8450159019108752,0.8562061109905752,0.8592857482863671,0.854090534674022,0.005169427805530704,RF,,50,0.015,12,13,
59,0.9018216609954834,0.008439043111890547,0.026296043395996095,0.0013158331670755357,,,"{'n_estimators': 120, 'min_samples_split': 0.007, 'min_samples_leaf': 12, 'max_depth': 8}",0.7509097063552509,0.7883240247101634,0.8296416180079547,0.7607260726072608,0.7480017809061421,0.7755206405173544,0.03057735045946953,10,0.838792063332469,0.8279511141921246,0.8228498023506252,0.8354979070862726,0.836861751078954,0.832390527608089,0.006022642876588584,RF,,120,0.007,12,8,
60,1.2982136726379394,0.01736250772502128,0.035782670974731444,0.002949736974627469,,,"{'n_estimators': 190, 'min_samples_split': 0.019000000000000003, 'min_samples_leaf': 5, 'max_depth': 7}",0.7519780824236271,0.7897097402047897,0.8302762968604552,0.7593932470170095,0.744556575571904,0.7751827884155571,0.03153429850796701,11,0.8290055087817707,0.8215731514359347,0.8143848791613528,0.8283737980960042,0.8299662297960566,0.8246607134542238,0.005931923082442634,RF,,190,0.019000000000000003,5,7,
61,0.39222054481506347,0.004298423597695062,0.01220860481262207,0.0006172385731022083,,,"{'n_estimators': 50, 'min_samples_split': 0.011, 'min_samples_leaf': 8, 'max_depth': 8}",0.7505394770246254,0.7866421257510365,0.8305301684014557,0.7575632563256327,0.7485318124960247,0.7747613679997551,0.03105406940315319,12,0.8394231125410778,0.833835945727122,0.8284650819437903,0.840957739547338,0.8370012482017433,0.8359366255922144,0.004443814088855711,RF,,50,0.011,8,8,
62,0.9609988689422607,0.015370806446945173,0.028979778289794922,0.0007391990007545902,,,"{'n_estimators': 140, 'min_samples_split': 0.014000000000000002, 'min_samples_leaf': 12, 'max_depth': 7}",0.7493653211474993,0.7901963273250402,0.8284568841499536,0.7586739443175086,0.7462314753959336,0.774584790467187,0.031109515246380986,13,0.8271851236433103,0.81882206793635,0.8125386964137353,0.82654216784586,0.8272159547685538,0.8224608021215619,0.005886880410887224,RF,,140,0.014000000000000002,12,7,
63,1.459856128692627,0.009779709126474075,0.040957307815551756,0.0028525460890482033,,,"{'n_estimators': 200, 'min_samples_split': 0.003, 'min_samples_leaf': 12, 'max_depth': 8}",0.74993653211475,0.7903021071337903,0.829980113395955,0.7543898620631294,0.7479487777471537,0.7745114784909558,0.031750583991563844,14,0.8366614454069672,0.8294123172338612,0.8232526419397685,0.8368770869604331,0.8389006568926123,0.8330208296867283,0.005850402121852074,RF,,200,0.003,12,8,
64,1.0472699642181396,0.01024234968084596,0.029520654678344728,0.0007615548414420001,,,"{'n_estimators': 150, 'min_samples_split': 0.006, 'min_samples_leaf': 9, 'max_depth': 7}",0.7496191926884996,0.7904184649234154,0.8287107556909536,0.758123889312008,0.7447261856806666,0.7743196976591087,0.03151429074655221,15,0.8343872869382074,0.8266652025972239,0.8195496928100079,0.8338746421408575,0.8355295866125074,0.8300012822197609,0.006085511521070699,RF,,150,0.006,9,7,
65,1.3194852828979493,0.021402628556813942,0.04128594398498535,0.0029287173257671654,,,"{'n_estimators': 210, 'min_samples_split': 0.003, 'min_samples_leaf': 12, 'max_depth': 6}",0.7512164678006263,0.7876576119150376,0.8265211136498265,0.7569708893966319,0.7476413594250217,0.7740014884374288,0.02982903153488248,16,0.8234636531531294,0.8152930872991093,0.8072243889274016,0.8220229559032868,0.8229748455614792,0.8181957861688811,0.006229514869981179,RF,,210,0.003,12,6,
66,0.5909384250640869,0.005913780300194451,0.018336963653564454,0.0016255587934276236,,,"{'n_estimators': 90, 'min_samples_split': 0.004, 'min_samples_leaf': 13, 'max_depth': 6}",0.7484661927731235,0.7895404925107895,0.8280443428958282,0.7586951002792587,0.7450972077935843,0.7739686672505168,0.031253414732160985,17,0.8197534277746321,0.8121338723931185,0.8072257118817172,0.8206728810240724,0.8211931169078446,0.816195801996277,0.0055612207812611916,RF,,90,0.004,13,6,
67,1.3107411861419678,0.004321844638048522,0.03966197967529297,0.0018627772732986033,,,"{'n_estimators': 230, 'min_samples_split': 0.001, 'min_samples_leaf': 8, 'max_depth': 5}",0.7510895320301261,0.7894981805872894,0.8281183887619532,0.755077430820005,0.7449806008438102,0.7737528266086368,0.03128503420051104,18,0.817670436204497,0.8105430198284392,0.8023291272205788,0.8181083340830075,0.8201525080392654,0.8137606850751575,0.00657384957564206,RF,,230,0.001,8,5,
68,0.4720280170440674,0.005747695064829186,0.017989730834960936,0.001641616839405639,,,"{'n_estimators': 90, 'min_samples_split': 0.010000000000000002, 'min_samples_leaf': 5, 'max_depth': 4}",0.7452610645679952,0.7881389100448508,0.8234852331386985,0.7566641279512568,0.7467032035109291,0.7720505078427461,0.030004227854463574,19,0.8110239137222115,0.8014404326589795,0.791824208476433,0.8097690915537304,0.8117274768342219,0.8051570246491153,0.007621540967036976,RF,,90,0.010000000000000002,5,4,
69,0.571999454498291,0.0033001714647201597,0.020513629913330077,0.0017149110376014469,,,"{'n_estimators': 110, 'min_samples_split': 0.005, 'min_samples_leaf': 12, 'max_depth': 4}",0.7482863670982484,0.7920157400355421,0.8237761276127613,0.7535859355166287,0.7419859223609726,0.7719300185248306,0.03125262153940809,20,0.809341777309746,0.8005249482724863,0.7927363854771368,0.8065592736451626,0.8096224586400949,0.8037569686689252,0.006408528428062869,RF,,110,0.005,12,4,
70,0.42561025619506837,0.00851904249059797,0.01578078269958496,0.001355981589512248,,,"{'n_estimators': 70, 'min_samples_split': 0.018000000000000002, 'min_samples_leaf': 13, 'max_depth': 5}",0.7515866971312517,0.785827621223661,0.8254633155623254,0.7568333756452569,0.7387898318739796,0.7717001682872949,0.030979749578167303,21,0.8127573146144117,0.8051546269004238,0.7955671769742447,0.8084620126897778,0.814285034272658,0.8072452330903033,0.006665883660853557,RF,,70,0.018000000000000002,13,5,
71,1.0032040119171142,0.007036812946517408,0.03541522026062012,0.0015247792990627724,,,"{'n_estimators': 190, 'min_samples_split': 0.018000000000000002, 'min_samples_leaf': 10, 'max_depth': 4}",0.7497249724972497,0.787848015570788,0.8259181687399509,0.7558178894812558,0.7388216337693726,0.7716261360117234,0.031674820230637085,22,0.8082132972784184,0.7989261579819126,0.791537458128496,0.8064316085536933,0.8085815192096133,0.8027380082304267,0.006599251760221386,RF,,190,0.018000000000000002,10,4,
72,0.887675428390503,0.011286059967543552,0.03382053375244141,0.003035122389214057,,,"{'n_estimators': 210, 'min_samples_split': 0.006, 'min_samples_leaf': 9, 'max_depth': 3}",0.7479055597867479,0.7897361851569773,0.8223110772615723,0.7531945502242533,0.7370619288909619,0.7700418602641026,0.03156409671222761,23,0.8017963073699139,0.795739822512449,0.7854988331542935,0.8002970693915997,0.8048379056655666,0.7976339876187646,0.006740373591889555,RF,,210,0.006,9,3,
