,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
196,2.80782265663147,0.12658467925974948,0.06901507377624512,0.0091038673560737,199,0.009500000000000012,10,7,"{'n_estimators': 199, 'min_samples_split': 0.009500000000000012, 'min_samples_leaf': 10, 'max_depth': 7}",0.724007561436673,0.725897920604915,0.7045454545454546,0.7367424242424242,0.7140151515151515,0.7210417024689236,0.010958014893841845,112,0.7595835305253195,0.7652626597255088,0.7620624408703879,0.7544938505203406,0.7630085146641438,0.7608821992611401,0.003676959652991052
9,2.4197991847991944,0.2418578676406492,0.08211817741394042,0.01617426225843228,194,0.016500000000000032,13,7,"{'n_estimators': 194, 'min_samples_split': 0.016500000000000032, 'min_samples_leaf': 13, 'max_depth': 7}",0.722117202268431,0.7277882797731569,0.7007575757575758,0.7443181818181818,0.7102272727272727,0.7210417024689235,0.014945669493979146,113,0.7562707051585423,0.7572172266919073,0.7578051087984863,0.749763481551561,0.7544938505203406,0.7551100745441675,0.0028988325893307505
201,1.6676906585693358,0.041352171236301,0.051310253143310544,0.0058799118156002955,203,0.012100000000000019,10,7,"{'n_estimators': 203, 'min_samples_split': 0.012100000000000019, 'min_samples_leaf': 10, 'max_depth': 7}",0.724007561436673,0.7315689981096408,0.6950757575757576,0.7386363636363636,0.7159090909090909,0.7210395543335053,0.015031742061832356,114,0.7581637482252721,0.7581637482252721,0.7592242194891201,0.7535477767265847,0.7582781456953642,0.7574755276723225,0.00200382840142539
17,1.336808443069458,0.011430821015875253,0.043494367599487306,0.006567213413817878,156,0.012100000000000019,13,9,"{'n_estimators': 156, 'min_samples_split': 0.012100000000000019, 'min_samples_leaf': 13, 'max_depth': 9}",0.7107750472589792,0.722117202268431,0.7045454545454546,0.7518939393939394,0.7140151515151515,0.7206693589963911,0.01660859324474384,115,0.7605300520586843,0.767628963558921,0.7672658467360454,0.7639545884578998,0.7682119205298014,0.7655182742682702,0.0029014556043411854
22,1.6710265159606934,0.020792284444140156,0.05753955841064453,0.0038129252687171852,204,0.015600000000000027,12,8,"{'n_estimators': 204, 'min_samples_split': 0.015600000000000027, 'min_samples_leaf': 12, 'max_depth': 8}",0.7126654064272212,0.722117202268431,0.7102272727272727,0.75,0.7083333333333334,0.7206686429512517,0.015412077736633844,116,0.7610033128253668,0.7614765735920492,0.7615894039735099,0.760643330179754,0.7587511825922422,0.7606927606325845,0.0010282940588274632
86,1.3967227458953857,0.04351427290408156,0.04678711891174316,0.005112352005530561,164,0.019500000000000038,10,8,"{'n_estimators': 164, 'min_samples_split': 0.019500000000000038, 'min_samples_leaf': 10, 'max_depth': 8}",0.718336483931947,0.718336483931947,0.7064393939393939,0.7462121212121212,0.7140151515151515,0.7206679269061121,0.013491387521039285,117,0.7595835305253195,0.7595835305253195,0.7639545884578998,0.7587511825922422,0.7625354777672658,0.7608816619736094,0.00200435609439591
87,1.990093469619751,0.033950098498820636,0.05987401008605957,0.007960515820489133,227,0.018400000000000034,14,9,"{'n_estimators': 227, 'min_samples_split': 0.018400000000000034, 'min_samples_leaf': 14, 'max_depth': 9}",0.7126654064272212,0.724007561436673,0.7026515151515151,0.7481060606060606,0.7159090909090909,0.7206679269061121,0.015331551038996371,117,0.7595835305253195,0.7638428774254614,0.7630085146641438,0.7578051087984863,0.7663197729422895,0.7621119608711401,0.003047868042985865
243,1.347547674179077,0.012080081214874937,0.04283738136291504,0.0037153335308805087,159,0.01590000000000003,13,8,"{'n_estimators': 159, 'min_samples_split': 0.01590000000000003, 'min_samples_leaf': 13, 'max_depth': 8}",0.7126654064272212,0.7277882797731569,0.7026515151515151,0.7462121212121212,0.7140151515151515,0.7206664948158331,0.015073792650615751,119,0.7543776620918126,0.7600567912920019,0.7625354777672658,0.7559129612109745,0.7615894039735099,0.7588944592671131,0.0031987980807370096
33,2.3659637928009034,0.12735210361140215,0.060755157470703126,0.005242579860363426,225,0.011000000000000017,12,8,"{'n_estimators': 225, 'min_samples_split': 0.011000000000000017, 'min_samples_leaf': 12, 'max_depth': 8}",0.7164461247637051,0.725897920604915,0.7007575757575758,0.7518939393939394,0.7083333333333334,0.7206657787706938,0.01771329761337694,120,0.7605300520586843,0.7643161381921438,0.7653736991485336,0.760643330179754,0.7625354777672658,0.7626797394692764,0.0019351563104847006
34,1.38548903465271,0.09024471265386012,0.04516401290893555,0.0055001859947041805,164,0.014400000000000024,6,7,"{'n_estimators': 164, 'min_samples_split': 0.014400000000000024, 'min_samples_leaf': 6, 'max_depth': 7}",0.7126654064272212,0.7315689981096408,0.7026515151515151,0.7462121212121212,0.7102272727272727,0.7206650627255542,0.015930962691050814,121,0.7600567912920019,0.7614765735920492,0.7601702932828761,0.7516556291390728,0.7592242194891201,0.758516701359024,0.0035054808742859597
51,1.6821218490600587,0.063146542420158,0.05847225189208984,0.0073357231631231415,191,0.007500000000000007,7,6,"{'n_estimators': 191, 'min_samples_split': 0.007500000000000007, 'min_samples_leaf': 7, 'max_depth': 6}",0.7164461247637051,0.7296786389413988,0.7007575757575758,0.7443181818181818,0.7121212121212122,0.7206643466804147,0.01501878460129672,122,0.7553241836251775,0.7595835305253195,0.7592242194891201,0.7445600756859035,0.7573320719016083,0.7552048162454257,0.005534956331499149
76,1.4551214218139648,0.03971568295079157,0.04543747901916504,0.007660742549707603,170,0.011100000000000016,10,6,"{'n_estimators': 170, 'min_samples_split': 0.011100000000000016, 'min_samples_leaf': 10, 'max_depth': 6}",0.720226843100189,0.7334593572778828,0.7064393939393939,0.7253787878787878,0.7178030303030303,0.7206614824998567,0.008906919021334605,123,0.7510648367250355,0.7534311405584477,0.7521286660359509,0.7407757805108799,0.7554399243140965,0.750568069628882,0.00510888066186107
152,2.0223246097564695,0.07694823314534716,0.06981582641601562,0.003917863727470239,206,0.007100000000000006,10,8,"{'n_estimators': 206, 'min_samples_split': 0.007100000000000006, 'min_samples_leaf': 10, 'max_depth': 8}",0.7107750472589792,0.720226843100189,0.7064393939393939,0.7462121212121212,0.7178030303030303,0.7202912871627427,0.013860151376010012,124,0.767628963558921,0.7666824420255561,0.7658467360454115,0.760643330179754,0.7663197729422895,0.7654242489503865,0.0024609534402914783
156,1.7965076446533204,0.03156473749806242,0.06387276649475097,0.0035758212095754667,190,0.011300000000000017,14,9,"{'n_estimators': 190, 'min_samples_split': 0.011300000000000017, 'min_samples_leaf': 14, 'max_depth': 9}",0.7107750472589792,0.724007561436673,0.7045454545454546,0.7481060606060606,0.7140151515151515,0.7202898550724638,0.015266645023136962,125,0.7638428774254614,0.7690487458589683,0.7649006622516556,0.7639545884578998,0.7663197729422895,0.7656133293872549,0.0019336475840477931
39,3.5932146072387696,0.24157570631438274,0.1419980049133301,0.040678162562515434,243,0.010300000000000014,14,7,"{'n_estimators': 243, 'min_samples_split': 0.010300000000000014, 'min_samples_leaf': 14, 'max_depth': 7}",0.7107750472589792,0.725897920604915,0.6988636363636364,0.7518939393939394,0.7140151515151515,0.7202891390273243,0.017995859873147536,126,0.7576904874585897,0.7572172266919073,0.7601702932828761,0.7507095553453169,0.7544938505203406,0.7560562826598061,0.0032240405376704273
190,1.8179450035095215,0.028093356293497452,0.06758136749267578,0.010488670772006319,222,0.007900000000000008,14,8,"{'n_estimators': 222, 'min_samples_split': 0.007900000000000008, 'min_samples_leaf': 14, 'max_depth': 8}",0.7107750472589792,0.725897920604915,0.7064393939393939,0.740530303030303,0.7178030303030303,0.7202891390273243,0.01208037473546872,126,0.7586370089919545,0.7628963558920966,0.759697256385998,0.7559129612109745,0.7587511825922422,0.7591789530146531,0.0022463800149438986
42,2.2251116275787353,0.0917038039213767,0.09214520454406738,0.02560068689901656,170,0.01970000000000004,7,9,"{'n_estimators': 170, 'min_samples_split': 0.01970000000000004, 'min_samples_leaf': 7, 'max_depth': 9}",0.7164461247637051,0.720226843100189,0.7045454545454546,0.75,0.7102272727272727,0.7202891390273243,0.015789950308062163,126,0.7652626597255088,0.7723615712257453,0.7696310312204352,0.7587511825922422,0.7677388836329234,0.766749065679371,0.004625175023806067
135,1.5373875141143798,0.06771356598935756,0.05592474937438965,0.0076456663010576135,153,0.010700000000000015,7,9,"{'n_estimators': 153, 'min_samples_split': 0.010700000000000015, 'min_samples_leaf': 7, 'max_depth': 9}",0.718336483931947,0.720226843100189,0.7007575757575758,0.7424242424242424,0.7196969696969697,0.7202884229821848,0.01323338332255735,129,0.7728348319924279,0.780407004259347,0.7705771050141911,0.7701040681173131,0.7748344370860927,0.7737514892938743,0.0037333446875134073
0,1.7347111701965332,0.014668062681660203,0.042829036712646484,0.0035201259707982684,179,0.017700000000000035,12,9,"{'n_estimators': 179, 'min_samples_split': 0.017700000000000035, 'min_samples_leaf': 12, 'max_depth': 9}",0.7145557655954632,0.725897920604915,0.7083333333333334,0.7443181818181818,0.7083333333333334,0.7202877069370454,0.013620627507348328,130,0.7628963558920966,0.7681022243256034,0.7667928098391674,0.7592242194891201,0.7620624408703879,0.7638156100832751,0.0032322833475463345
63,1.8550817966461182,0.023802146544520238,0.05825042724609375,0.003926568663878316,210,0.018300000000000035,7,8,"{'n_estimators': 210, 'min_samples_split': 0.018300000000000035, 'min_samples_leaf': 7, 'max_depth': 8}",0.7145557655954632,0.725897920604915,0.7083333333333334,0.7443181818181818,0.7083333333333334,0.7202877069370454,0.013620627507348328,130,0.7628963558920966,0.7643161381921438,0.7615894039735099,0.7578051087984863,0.7658467360454115,0.7624907485803296,0.002739593351484882
8,1.9156008243560791,0.20439325543825856,0.058430814743041994,0.01951954365334284,154,0.007200000000000006,11,9,"{'n_estimators': 154, 'min_samples_split': 0.007200000000000006, 'min_samples_leaf': 11, 'max_depth': 9}",0.718336483931947,0.724007561436673,0.7026515151515151,0.7386363636363636,0.7178030303030303,0.7202869908919058,0.011589017796961774,132,0.7681022243256034,0.7756743965925225,0.7705771050141911,0.7658467360454115,0.7748344370860927,0.7710069798127643,0.0037864157483368157
221,1.970518207550049,0.04695580126644327,0.05956287384033203,0.002014154282700399,217,0.009600000000000011,7,9,"{'n_estimators': 217, 'min_samples_split': 0.009600000000000011, 'min_samples_leaf': 7, 'max_depth': 9}",0.7088846880907372,0.722117202268431,0.7083333333333334,0.7462121212121212,0.7140151515151515,0.7199124992839548,0.01404990564627211,133,0.77520113582584,0.7818267865593942,0.7767265846736046,0.771996215704825,0.781929990539262,0.7775361426605851,0.0038604133450989117
227,3.647685480117798,0.5070588949271435,0.06707615852355957,0.00518437176103515,246,0.006100000000000003,11,9,"{'n_estimators': 246, 'min_samples_split': 0.006100000000000003, 'min_samples_leaf': 11, 'max_depth': 9}",0.7126654064272212,0.724007561436673,0.7083333333333334,0.7386363636363636,0.7159090909090909,0.7199103511485364,0.010676865877697282,134,0.7704685281590156,0.7733080927591103,0.772469252601703,0.7682119205298014,0.7762535477767266,0.7721422683652713,0.002706204870035578
187,1.9052231788635254,0.057082568371634744,0.07905459403991699,0.03172887973510067,208,0.016900000000000033,14,7,"{'n_estimators': 208, 'min_samples_split': 0.016900000000000033, 'min_samples_leaf': 14, 'max_depth': 7}",0.7145557655954632,0.722117202268431,0.7026515151515151,0.75,0.7102272727272727,0.7199103511485363,0.01631292845567199,135,0.7543776620918126,0.7605300520586843,0.7578051087984863,0.7473982970671712,0.7544938505203406,0.754920994107299,0.004401097152629118
113,1.3350337505340577,0.028871548358753787,0.04119582176208496,0.0028580464154240423,154,0.01630000000000003,8,8,"{'n_estimators': 154, 'min_samples_split': 0.01630000000000003, 'min_samples_leaf': 8, 'max_depth': 8}",0.7145557655954632,0.724007561436673,0.6950757575757576,0.7518939393939394,0.7140151515151515,0.7199096351033969,0.01854680053120129,136,0.7657359204921912,0.7628963558920966,0.7639545884578998,0.7582781456953642,0.7639545884578998,0.7629639197990904,0.0025142744662556096
222,1.524897003173828,0.04682408302143009,0.05176777839660644,0.010765305231264023,183,0.0078000000000000074,7,7,"{'n_estimators': 183, 'min_samples_split': 0.0078000000000000074, 'min_samples_leaf': 7, 'max_depth': 7}",0.722117202268431,0.725897920604915,0.6988636363636364,0.740530303030303,0.7121212121212122,0.7199060548776994,0.01392507373912905,137,0.7605300520586843,0.767628963558921,0.7639545884578998,0.7521286660359509,0.7615894039735099,0.7611663348169931,0.005134261950418267
15,1.5777045249938966,0.04226953252749321,0.0503659725189209,0.00792017605855986,178,0.018400000000000034,9,9,"{'n_estimators': 178, 'min_samples_split': 0.018400000000000034, 'min_samples_leaf': 9, 'max_depth': 9}",0.7069943289224953,0.722117202268431,0.7064393939393939,0.7481060606060606,0.7140151515151515,0.7195344274503064,0.01537664025420144,138,0.7647893989588264,0.7714150496923805,0.7630085146641438,0.7620624408703879,0.7682119205298014,0.7658974649431081,0.0034664592801985435
21,1.5774531364440918,0.024420399481831848,0.04891262054443359,0.002886352599152401,189,0.010500000000000015,6,8,"{'n_estimators': 189, 'min_samples_split': 0.010500000000000015, 'min_samples_leaf': 6, 'max_depth': 8}",0.7164461247637051,0.720226843100189,0.696969696969697,0.7518939393939394,0.7121212121212122,0.7195315632697484,0.018007097757866537,139,0.7685754850922859,0.7704685281590156,0.7705771050141911,0.7658467360454115,0.7682119205298014,0.7687359549681411,0.0017343351470167675
151,1.6986186981201172,0.026657295186023836,0.05539646148681641,0.007494869671545956,215,0.008400000000000008,5,6,"{'n_estimators': 215, 'min_samples_split': 0.008400000000000008, 'min_samples_leaf': 5, 'max_depth': 6}",0.722117202268431,0.7277882797731569,0.6988636363636364,0.7386363636363636,0.7102272727272727,0.7195265509537722,0.013810033982405863,140,0.751538097491718,0.759110269758637,0.7559129612109745,0.7488174077578051,0.7559129612109745,0.7542583394860218,0.0036337371411366576
154,1.9969013690948487,0.1084575421647694,0.05046901702880859,0.003963130954974083,207,0.013000000000000022,5,6,"{'n_estimators': 207, 'min_samples_split': 0.013000000000000022, 'min_samples_leaf': 5, 'max_depth': 6}",0.7069943289224953,0.724007561436673,0.7026515151515151,0.740530303030303,0.7215909090909091,0.7191549235263791,0.013465745567203683,141,0.7510648367250355,0.7529578797917653,0.7540208136234626,0.7459791863765374,0.7516556291390728,0.7511356691311748,0.002775218927270224
75,1.906809139251709,0.05147627645722984,0.06051845550537109,0.008841994345036581,220,0.014800000000000025,8,7,"{'n_estimators': 220, 'min_samples_split': 0.014800000000000025, 'min_samples_leaf': 8, 'max_depth': 7}",0.7126654064272212,0.7277882797731569,0.7007575757575758,0.740530303030303,0.7140151515151515,0.7191513433006816,0.013699891374492125,142,0.7581637482252721,0.7600567912920019,0.7582781456953642,0.7511825922421949,0.760643330179754,0.7576649215269173,0.0033834131875296503
208,1.6466943740844726,0.04475943155436667,0.05292186737060547,0.012599388212427676,203,0.017100000000000032,14,6,"{'n_estimators': 203, 'min_samples_split': 0.017100000000000032, 'min_samples_leaf': 14, 'max_depth': 6}",0.7145557655954632,0.7277882797731569,0.6988636363636364,0.7310606060606061,0.7234848484848485,0.7191506272555422,0.01155782732991136,143,0.7411263606247042,0.7397065783246569,0.7436140018921475,0.7332071901608326,0.750236518448439,0.741578129890156,0.005529772145725225
114,1.4906449794769288,0.07385406960053965,0.053342342376708984,0.007809310219471764,189,0.014200000000000025,6,6,"{'n_estimators': 189, 'min_samples_split': 0.014200000000000025, 'min_samples_leaf': 6, 'max_depth': 6}",0.7145557655954632,0.7277882797731569,0.6988636363636364,0.7386363636363636,0.7159090909090909,0.7191506272555422,0.013397651095075007,143,0.7543776620918126,0.7520113582584004,0.7530747398297067,0.7398297067171239,0.7473982970671712,0.749338352792843,0.005304306758301681
228,2.025832986831665,0.28998006280357086,0.062401342391967776,0.00469598964300596,245,0.019600000000000038,8,6,"{'n_estimators': 245, 'min_samples_split': 0.019600000000000038, 'min_samples_leaf': 8, 'max_depth': 6}",0.7145557655954632,0.7334593572778828,0.6950757575757576,0.7367424242424242,0.7140151515151515,0.7187696912413359,0.01510344814735578,145,0.7444391859914813,0.7453857075248462,0.7478713339640491,0.7369914853358562,0.7507095553453169,0.74507945363231,0.004591548896583428
210,1.57783203125,0.10328547376471,0.06744585037231446,0.026599072703826256,200,0.01230000000000002,11,6,"{'n_estimators': 200, 'min_samples_split': 0.01230000000000002, 'min_samples_leaf': 11, 'max_depth': 6}",0.722117202268431,0.7277882797731569,0.696969696969697,0.7348484848484849,0.7121212121212122,0.7187689751961963,0.01319477468799461,146,0.7529578797917653,0.7501183151916706,0.7455061494796594,0.7374645222327342,0.7521286660359509,0.747635106546356,0.005703745445881434
88,1.4570454120635987,0.025318123864995965,0.0482419490814209,0.007646707806702361,202,0.014500000000000027,13,6,"{'n_estimators': 202, 'min_samples_split': 0.014500000000000027, 'min_samples_leaf': 13, 'max_depth': 6}",0.7126654064272212,0.7277882797731569,0.6988636363636364,0.7367424242424242,0.7159090909090909,0.7183937675431059,0.01300264454368344,147,0.7482252721249408,0.7524846190250828,0.750236518448439,0.7412488174077578,0.750236518448439,0.7484863490909319,0.0038616673619919144
5,1.6654141426086426,0.01698698133049875,0.05218396186828613,0.010054133602223835,234,0.01280000000000002,12,6,"{'n_estimators': 234, 'min_samples_split': 0.01280000000000002, 'min_samples_leaf': 12, 'max_depth': 6}",0.7145557655954632,0.7315689981096408,0.7007575757575758,0.7272727272727273,0.7178030303030303,0.7183916194076876,0.010756738292085443,148,0.7439659252247989,0.7463322290582111,0.7492904446546831,0.738883632923368,0.7473982970671712,0.7451741057856465,0.0035850319706992803
186,1.4070185661315917,0.04903707763032083,0.055228376388549806,0.008540678496174701,162,0.01720000000000003,12,6,"{'n_estimators': 162, 'min_samples_split': 0.01720000000000003, 'min_samples_leaf': 12, 'max_depth': 6}",0.7088846880907372,0.7334593572778828,0.7007575757575758,0.7291666666666666,0.7159090909090909,0.7176354757403907,0.012229340031218238,149,0.747278750591576,0.7382867960246096,0.7516556291390728,0.7379375591296121,0.7521286660359509,0.7454574801841642,0.006232282423254108
234,1.6681840419769287,0.03377940867020067,0.056786537170410156,0.0070344792070705766,241,0.010500000000000015,12,6,"{'n_estimators': 241, 'min_samples_split': 0.010500000000000015, 'min_samples_leaf': 12, 'max_depth': 6}",0.7126654064272212,0.7334593572778828,0.696969696969697,0.7367424242424242,0.7083333333333334,0.7176340436501117,0.015190632325585844,150,0.7501183151916706,0.7486985328916232,0.7530747398297067,0.738883632923368,0.7511825922421949,0.7483915626157127,0.004963841807249982
184,1.2890394687652589,0.07701959815236778,0.0473118782043457,0.005382282536079892,159,0.009600000000000011,10,6,"{'n_estimators': 159, 'min_samples_split': 0.009600000000000011, 'min_samples_leaf': 10, 'max_depth': 6}",0.720226843100189,0.7296786389413988,0.6950757575757576,0.7291666666666666,0.7140151515151515,0.7176326115598326,0.012702510925038825,151,0.747278750591576,0.7430194036914339,0.7530747398297067,0.7369914853358562,0.7455061494796594,0.7451741057856465,0.005264177421253074
98,1.6781262397766112,0.027956879434294375,0.05602660179138184,0.005047911120746554,232,0.00850000000000001,8,6,"{'n_estimators': 232, 'min_samples_split': 0.00850000000000001, 'min_samples_leaf': 8, 'max_depth': 6}",0.7164461247637051,0.7353497164461248,0.6931818181818182,0.7310606060606061,0.7121212121212122,0.7176318955146932,0.014992207381202011,152,0.7543776620918126,0.7539044013251301,0.7488174077578051,0.7450331125827815,0.750236518448439,0.7504738204411937,0.0034470329864502614
214,1.422615385055542,0.11459235477417012,0.04783129692077637,0.00304406129104535,171,0.007900000000000008,6,6,"{'n_estimators': 171, 'min_samples_split': 0.007900000000000008, 'min_samples_leaf': 6, 'max_depth': 6}",0.725897920604915,0.7296786389413988,0.696969696969697,0.7196969696969697,0.7159090909090909,0.7176304634244144,0.011380775224270712,153,0.7576904874585897,0.7562707051585423,0.7554399243140965,0.7398297067171239,0.7573320719016083,0.7533125791099922,0.006788024147120873
45,1.9123430728912354,0.028638102560689892,0.06063203811645508,0.010530574885008729,214,0.01630000000000003,7,6,"{'n_estimators': 214, 'min_samples_split': 0.01630000000000003, 'min_samples_leaf': 7, 'max_depth': 6}",0.725897920604915,0.7334593572778828,0.6950757575757576,0.7234848484848485,0.7102272727272727,0.7176290313341352,0.013540314113453068,154,0.7557974443918599,0.7434926644581165,0.7507095553453169,0.7374645222327342,0.740302743614002,0.7455533860084058,0.006764205059541431
109,1.4737282752990724,0.06102421443203651,0.043768119812011716,0.004306654104278732,175,0.010600000000000016,9,8,"{'n_estimators': 175, 'min_samples_split': 0.010600000000000016, 'min_samples_leaf': 9, 'max_depth': 8}",0.6994328922495274,0.722117202268431,0.7045454545454546,0.7481060606060606,0.7121212121212122,0.717264564358137,0.01721013853720082,155,0.7628963558920966,0.7662091812588736,0.7649006622516556,0.7630085146641438,0.7672658467360454,0.764856112160563,0.0017259120812059127
233,1.6895975589752197,0.011830713354866669,0.05315523147583008,0.004376826965895065,233,0.010000000000000012,6,6,"{'n_estimators': 233, 'min_samples_split': 0.010000000000000012, 'min_samples_leaf': 6, 'max_depth': 6}",0.7107750472589792,0.7315689981096408,0.6950757575757576,0.7291666666666666,0.7196969696969697,0.7172566878616028,0.013316532044464808,156,0.7520113582584004,0.7553241836251775,0.7507095553453169,0.7473982970671712,0.7540208136234626,0.7518928415839057,0.0027538161210513105
35,1.863738775253296,0.13338761997507145,0.06729254722595215,0.018095703736581883,215,0.015500000000000028,8,6,"{'n_estimators': 215, 'min_samples_split': 0.015500000000000028, 'min_samples_leaf': 8, 'max_depth': 6}",0.7164461247637051,0.7334593572778828,0.7007575757575758,0.7253787878787878,0.7102272727272727,0.7172538236810448,0.011408640179902549,157,0.7458589682915286,0.7482252721249408,0.7530747398297067,0.740302743614002,0.7478713339640491,0.7470666115648454,0.00413027818947734
129,1.2927793979644775,0.027319833486020694,0.041702556610107425,0.0036278105288237907,185,0.018400000000000034,9,6,"{'n_estimators': 185, 'min_samples_split': 0.018400000000000034, 'min_samples_leaf': 9, 'max_depth': 6}",0.7107750472589792,0.7410207939508506,0.6988636363636364,0.7272727272727273,0.7083333333333334,0.7172531076359054,0.01499997322638781,158,0.7477520113582584,0.7501183151916706,0.7478713339640491,0.7355723746452223,0.7421948912015137,0.7447017852721428,0.00525964581948651
170,1.958662986755371,0.087125418115712,0.062147998809814455,0.007444875181515864,247,0.015500000000000028,14,6,"{'n_estimators': 247, 'min_samples_split': 0.015500000000000028, 'min_samples_leaf': 14, 'max_depth': 6}",0.7088846880907372,0.7296786389413988,0.7007575757575758,0.7253787878787878,0.7196969696969697,0.716879332073094,0.010656710995265307,159,0.7439659252247989,0.7491717936583058,0.7511825922421949,0.7355723746452223,0.7492904446546831,0.745836626085041,0.005665438004877059
173,1.4646222114562988,0.02333843105310307,0.049965620040893555,0.011109796201291818,163,0.007000000000000005,12,6,"{'n_estimators': 163, 'min_samples_split': 0.007000000000000005, 'min_samples_leaf': 12, 'max_depth': 6}",0.7107750472589792,0.7277882797731569,0.6931818181818182,0.740530303030303,0.7121212121212122,0.7168793320730937,0.016123571132580932,160,0.7477520113582584,0.7496450544249882,0.7516556291390728,0.740302743614002,0.749763481551561,0.7478237840175765,0.003958123027957082
72,1.5800000190734864,0.05338702016997613,0.0553194522857666,0.0039384203117315145,204,0.012000000000000018,11,6,"{'n_estimators': 204, 'min_samples_split': 0.012000000000000018, 'min_samples_leaf': 11, 'max_depth': 6}",0.7107750472589792,0.7296786389413988,0.696969696969697,0.7348484848484849,0.7121212121212122,0.7168786160279546,0.013733231766263286,161,0.7458589682915286,0.7562707051585423,0.7455061494796594,0.7332071901608326,0.7426679280983917,0.7447021882377909,0.007376832282502953
179,1.7163606643676759,0.05138465845480565,0.060043621063232425,0.009471632229242577,209,0.01580000000000003,11,6,"{'n_estimators': 209, 'min_samples_split': 0.01580000000000003, 'min_samples_leaf': 11, 'max_depth': 6}",0.7126654064272212,0.7296786389413988,0.696969696969697,0.7291666666666666,0.7159090909090909,0.7168778999828149,0.012082159945015769,162,0.751538097491718,0.7539044013251301,0.7478713339640491,0.7355723746452223,0.7535477767265847,0.7484867968305409,0.00680346215707168
223,1.605615234375,0.07041904361935818,0.05075993537902832,0.004558640237979815,192,0.011500000000000017,9,6,"{'n_estimators': 192, 'min_samples_split': 0.011500000000000017, 'min_samples_leaf': 9, 'max_depth': 6}",0.7145557655954632,0.7296786389413988,0.6931818181818182,0.7386363636363636,0.7083333333333334,0.7168771839376755,0.015982464615602227,163,0.7520113582584004,0.750591575958353,0.7464522232734153,0.7407757805108799,0.7540208136234626,0.7487703503249022,0.0047047894665028
145,1.729384183883667,0.04386084852408594,0.05588841438293457,0.007746502173118112,197,0.018500000000000037,10,6,"{'n_estimators': 197, 'min_samples_split': 0.018500000000000037, 'min_samples_leaf': 10, 'max_depth': 6}",0.7164461247637051,0.7315689981096408,0.7026515151515151,0.7215909090909091,0.7121212121212122,0.7168757518473965,0.009625417711178771,164,0.7463322290582111,0.7420728821580691,0.750236518448439,0.7365184484389783,0.7440870387890255,0.7438494233785444,0.0045588389054834755
4,1.4169585704803467,0.0217575960844414,0.04151692390441895,0.00586504966166204,196,0.012600000000000021,9,6,"{'n_estimators': 196, 'min_samples_split': 0.012600000000000021, 'min_samples_leaf': 9, 'max_depth': 6}",0.720226843100189,0.7296786389413988,0.6931818181818182,0.7329545454545454,0.7083333333333334,0.716875035802257,0.014615380518085978,165,0.7557974443918599,0.7453857075248462,0.7521286660359509,0.7379375591296121,0.7507095553453169,0.7483917864855172,0.006204957221680512
167,1.6891121864318848,0.019353649549704463,0.05333743095397949,0.004816522470798206,221,0.007700000000000007,11,6,"{'n_estimators': 221, 'min_samples_split': 0.007700000000000007, 'min_samples_leaf': 11, 'max_depth': 6}",0.718336483931947,0.7334593572778828,0.6893939393939394,0.7348484848484849,0.7083333333333334,0.7168743197571176,0.016902022117884496,166,0.7553241836251775,0.7539044013251301,0.7473982970671712,0.7426679280983917,0.7549668874172185,0.7508523395066178,0.005003138513891994
165,1.589329767227173,0.053146048068387845,0.04899640083312988,0.005552511095399323,199,0.012900000000000023,7,6,"{'n_estimators': 199, 'min_samples_split': 0.012900000000000023, 'min_samples_leaf': 7, 'max_depth': 6}",0.7032136105860114,0.7296786389413988,0.6950757575757576,0.7386363636363636,0.7159090909090909,0.7165026923297245,0.016121852026441976,167,0.7496450544249882,0.7520113582584004,0.7526017029328288,0.7426679280983917,0.7544938505203406,0.7502839788469899,0.004110745856833695
193,1.567933940887451,0.0962611889088997,0.04777789115905762,0.012338133841405335,159,0.010400000000000013,11,6,"{'n_estimators': 159, 'min_samples_split': 0.010400000000000013, 'min_samples_leaf': 11, 'max_depth': 6}",0.7107750472589792,0.7277882797731569,0.6950757575757576,0.7367424242424242,0.7121212121212122,0.7165005441943061,0.014478453153522012,168,0.7520113582584004,0.754850922858495,0.7559129612109745,0.7407757805108799,0.7544938505203406,0.7516089746718182,0.005565555589787274
192,1.726884698867798,0.13108687820109324,0.06746082305908203,0.007836522623068418,222,0.009800000000000014,11,6,"{'n_estimators': 222, 'min_samples_split': 0.009800000000000014, 'min_samples_leaf': 11, 'max_depth': 6}",0.7088846880907372,0.7296786389413988,0.6950757575757576,0.7348484848484849,0.7140151515151515,0.716500544194306,0.014377127877450472,169,0.7529578797917653,0.7520113582584004,0.7544938505203406,0.7417218543046358,0.7507095553453169,0.7503788996440918,0.004501169795633461
